Time	Unique Portal ID
2017-10-09 04:13:30 PDT	1
2017-10-24 15:26:49 PDT	2
2017-10-25 18:38:13 PDT	3
2017-10-25 22:45:15 PDT	4
2017-11-18 06:11:42 PST	5
2017-11-18 06:11:43 PST	6
2017-11-19 21:11:42 PST	7
2017-11-20 16:44:45 PST	8
2017-11-22 00:43:44 PST	9
2017-11-22 01:29:44 PST	10
2017-11-22 10:18:42 PST	11
