Time	Unique Portal ID
2016-07-29 04:34:02 PDT	86
2016-07-29 04:34:04 PDT	86
2016-07-29 04:34:06 PDT	86
2016-07-29 04:34:09 PDT	86
2016-07-29 04:34:11 PDT	86
2016-07-29 04:34:14 PDT	86
2016-07-29 04:34:20 PDT	86
2016-07-29 04:34:29 PDT	86
2016-07-29 04:34:51 PDT	12
2016-07-29 04:34:53 PDT	12
2016-07-29 04:34:55 PDT	12
2016-07-29 04:34:57 PDT	12
2016-07-29 04:34:59 PDT	12
2016-07-29 04:35:01 PDT	12
2016-07-29 04:35:03 PDT	12
2016-07-29 04:35:05 PDT	12
2016-07-29 04:35:10 PDT	12
2016-07-29 04:36:52 PDT	134
2016-07-29 04:36:54 PDT	134
2016-07-29 04:36:55 PDT	134
2016-07-29 04:36:57 PDT	134
2016-07-29 04:37:00 PDT	134
2016-07-29 04:37:11 PDT	134
2016-07-29 04:37:13 PDT	134
2016-07-29 04:37:28 PDT	134
2016-07-29 04:37:57 PDT	135
2016-07-29 04:44:53 PDT	136
2016-07-29 04:48:01 PDT	27
2016-07-29 04:57:01 PDT	11
2016-07-29 04:58:11 PDT	66
2016-07-30 17:48:50 PDT	3
2016-07-30 17:49:06 PDT	1
2016-07-30 17:49:48 PDT	2
2016-07-30 17:50:35 PDT	56
2016-07-30 17:50:42 PDT	56
2016-07-30 17:51:00 PDT	56
2016-07-30 17:56:40 PDT	5
2016-07-30 18:00:33 PDT	55
2016-07-30 18:01:23 PDT	55
2016-07-30 18:03:40 PDT	64
2016-07-30 18:03:46 PDT	64
2016-07-30 18:03:52 PDT	64
2016-07-30 18:03:59 PDT	64
2016-07-30 18:04:10 PDT	64
2016-07-30 18:05:29 PDT	53
2016-07-30 18:08:17 PDT	52
2016-07-30 18:08:28 PDT	50
2016-07-30 18:09:30 PDT	109
2016-07-30 18:10:21 PDT	49
2016-07-30 18:11:30 PDT	48
2016-07-30 18:11:33 PDT	47
2016-07-30 18:11:50 PDT	110
2016-07-30 18:11:58 PDT	137
2016-07-30 18:14:15 PDT	27
2016-07-30 18:24:54 PDT	114
2016-07-30 18:25:07 PDT	114
2016-07-30 18:26:01 PDT	113
2016-07-30 18:26:03 PDT	113
2016-07-30 18:26:17 PDT	113
2016-07-30 18:26:58 PDT	91
2016-07-30 18:27:38 PDT	90
2016-07-30 18:29:20 PDT	90
2016-07-30 18:29:22 PDT	90
2016-07-30 18:29:24 PDT	90
2016-07-30 18:29:26 PDT	90
2016-07-30 18:29:31 PDT	90
2016-07-30 18:29:33 PDT	90
2016-07-30 18:29:42 PDT	90
2016-07-30 18:29:45 PDT	90
2016-07-30 18:29:58 PDT	90
2016-07-30 18:30:41 PDT	89
2016-07-30 18:36:49 PDT	130
2016-07-30 19:00:25 PDT	130
2016-07-30 19:00:34 PDT	130
2016-07-30 19:12:12 PDT	89
2016-07-30 19:12:27 PDT	90
2016-07-30 19:12:30 PDT	91
2016-07-30 19:12:48 PDT	114
2016-07-30 19:14:15 PDT	138
2016-07-30 19:14:22 PDT	138
2016-07-30 19:14:33 PDT	138
2016-07-30 19:14:42 PDT	139
2016-07-30 19:15:00 PDT	139
2016-07-30 19:16:33 PDT	140
2016-07-30 19:17:03 PDT	141
2016-07-30 19:17:04 PDT	141
2016-07-30 19:17:19 PDT	141
2016-07-30 19:21:28 PDT	142
2016-07-30 19:22:49 PDT	143
2016-07-30 19:23:15 PDT	144
2016-07-30 19:23:32 PDT	27
2016-07-30 19:26:28 PDT	137
2016-07-30 19:26:32 PDT	137
2016-07-30 19:28:53 PDT	47
2016-07-30 19:30:02 PDT	48
2016-07-30 19:31:17 PDT	49
2016-07-30 19:37:35 PDT	109
2016-07-30 19:41:17 PDT	50
2016-07-30 19:43:59 PDT	51
2016-07-30 19:44:42 PDT	52
2016-07-30 19:46:45 PDT	53
2016-07-30 19:48:33 PDT	54
2016-07-30 19:50:41 PDT	55
2016-07-30 19:53:17 PDT	124
2016-07-30 19:55:03 PDT	5
2016-07-30 19:59:26 PDT	56
2016-07-30 20:00:16 PDT	2
2016-07-30 20:01:36 PDT	1
2016-07-30 20:02:21 PDT	3
2016-07-31 18:16:36 PDT	3
2016-07-31 18:17:15 PDT	3
2016-07-31 18:17:31 PDT	1
2016-07-31 18:17:58 PDT	1
2016-07-31 18:18:18 PDT	1
2016-07-31 18:19:05 PDT	2
2016-07-31 18:19:57 PDT	56
2016-07-31 18:24:59 PDT	5
