Time	Value
2016-07-13 01:01:07 PDT	1346.0
2016-07-13 01:06:59 PDT	713.0
2016-07-13 01:10:01 PDT	141.0
2016-07-13 02:30:51 PDT	400.0
2016-07-13 03:42:15 PDT	154.0
2016-07-13 03:53:08 PDT	2354.0
2016-07-13 05:54:08 PDT	1100.0
2016-07-14 04:20:11 PDT	1550.0
2016-07-14 04:22:06 PDT	2759.0
2016-07-14 04:23:14 PDT	420.0
2016-07-14 04:23:45 PDT	316.0
2016-07-14 04:29:46 PDT	242.0
2016-07-15 00:57:37 PDT	50.0
2016-07-15 01:00:40 PDT	1965.0
2016-07-15 01:05:46 PDT	2678.0
2016-07-15 01:08:18 PDT	2698.0
2016-07-15 02:41:08 PDT	2151.0
2016-07-15 02:43:24 PDT	1091.0
2016-07-15 02:49:52 PDT	1662.0
2016-07-15 02:50:40 PDT	540.0
2016-07-15 02:57:04 PDT	725.0
2016-07-15 04:47:09 PDT	382.0
2016-07-15 05:00:59 PDT	200.0
2016-07-15 05:08:47 PDT	250.0
2016-07-15 05:13:19 PDT	50.0
2016-07-15 05:26:21 PDT	3184.0
2016-07-15 21:33:53 PDT	20.0
2016-07-16 04:02:17 PDT	20.0
2016-07-16 04:03:24 PDT	970.0
2016-07-16 04:05:43 PDT	2786.0
2016-07-16 04:07:42 PDT	5444.0
2016-07-16 05:58:42 PDT	6795.0
2016-07-16 06:01:29 PDT	233.0
2016-07-16 06:03:06 PDT	157.0
2016-07-16 06:06:32 PDT	250.0
2016-07-16 06:09:18 PDT	355.0
2016-07-16 06:12:00 PDT	266.0
2016-07-16 06:12:48 PDT	1945.0
2016-07-16 06:15:20 PDT	122.0
2016-07-16 06:20:16 PDT	7155.0
2016-07-17 00:45:08 PDT	2639.0
2016-07-17 00:54:26 PDT	100.0
2016-07-17 00:55:59 PDT	568.0
2016-07-17 00:56:18 PDT	282.0
2016-07-17 00:57:37 PDT	714.0
2016-07-17 01:02:58 PDT	609.0
2016-07-17 01:06:17 PDT	2677.0
2016-07-17 01:10:56 PDT	350.0
2016-07-17 01:16:45 PDT	3630.0
2016-07-17 01:16:54 PDT	3630.0
2016-07-17 01:19:57 PDT	210.0
2016-07-17 01:21:18 PDT	564.0
2016-07-17 01:23:48 PDT	3895.0
2016-07-17 01:27:17 PDT	5279.0
2016-07-17 01:30:39 PDT	2000.0
2016-07-17 01:31:57 PDT	3014.0
2016-07-17 01:36:08 PDT	3126.0
2016-07-17 01:40:53 PDT	2300.0
2016-07-17 01:42:57 PDT	896.0
2016-07-17 01:44:48 PDT	30.0
2016-07-17 01:45:34 PDT	5.0
2016-07-17 01:50:55 PDT	2385.0
2016-07-17 01:56:00 PDT	4460.0
2016-07-17 01:57:27 PDT	378.0
2016-07-17 02:00:14 PDT	250.0
2016-07-17 02:43:31 PDT	1336.0
