"Candidate ID","Assigned Time","Comment","Rating for Cultural","Rating for Text","Is Duplicate","Duplicate of Portal","Rating for Location","Suggested Location","Rating for Quality","Rating for Safety","One Star Submission","Time","Rating for Uniqueness","What is it?"
"1e3c12e28d36bb449976fe9528f97bab","2017-10-06 05:17:16 GMT","","","","false","","","","","","true","2017-10-06 05:17:41 GMT","",""
"903669759801284a86311d439f09e083","2017-10-06 05:17:45 GMT","","1","5","false","","5","","4","3","false","2017-10-06 05:18:28 GMT","4",""
"9faa3acfb839148f9f270e0075394187","2017-10-06 05:18:33 GMT","","2","5","false","","5","30.24314000599135, 119.97472772883611","5","2","false","2017-10-06 05:19:47 GMT","3",""
"536690b1f09e75eaf133697951fdc703","2017-10-06 09:24:16 GMT","","3","5","false","","5","31.128909488278563, 120.45325058531955","5","5","false","2017-10-06 09:25:05 GMT","4",""
"03f22f45c1c53335c19bdd8b8ef987a0","2017-10-06 09:25:12 GMT","","","","false","","","","","","true","2017-10-06 09:25:34 GMT","",""
"d2bf1cb41d8967249b0e3f354a6ff4c5","2017-10-06 09:25:39 GMT","","4","5","false","","3","","5","4","false","2017-10-06 09:26:10 GMT","4",""
"c8617f0ae3fa80fde28bf5c268bb4fac","2017-10-06 13:40:29 GMT","","1","5","false","","2","","4","3","false","2017-10-06 13:41:26 GMT","3",""
"8e9f1a401ea4b4c9f3e3ce7e5fceae7e","2017-10-06 13:41:37 GMT","","5","5","false","","2","","5","5","false","2017-10-06 13:42:43 GMT","5",""
"aaab14fecad4a6f2a47d4b515592ce44","2017-10-06 13:42:51 GMT","","2","5","false","","4","","5","5","false","2017-10-06 13:43:40 GMT","4",""
"3e5fa94d5c72177ca15298c9f3ca92cd","2017-10-06 13:43:49 GMT","","4","5","false","","5","30.244756705006363, 120.05201330059435","5","1","false","2017-10-06 13:44:53 GMT","5",""
"c159e53578d1f3df7513ff292eeff790","2017-10-06 13:45:00 GMT","","2","5","false","","5","","4","2","false","2017-10-06 13:45:27 GMT","5",""
"086a824162a9469716c8ffb041bd391a","2017-10-06 14:55:25 GMT","","3","5","false","","5","","5","5","false","2017-10-06 14:56:35 GMT","4",""
"601ca31fef1d77df58bda2e6de63edbe","2017-10-06 14:56:40 GMT","","5","5","false","","2","","5","2","false","2017-10-06 14:58:10 GMT","5",""
"153b614eb2b9fd2c70e9d4b22902decb","2017-10-06 14:58:14 GMT","","","","false","","","","","","true","2017-10-06 14:58:35 GMT","",""
"a340400c56f803920fa099721155c757","2017-10-07 00:31:01 GMT","","2","5","false","","4","","5","1","false","2017-10-07 00:31:27 GMT","4",""
"125f8499c877e15da6d2fd8044084700","2017-10-07 00:31:34 GMT","","4","5","false","","5","","5","5","false","2017-10-07 00:32:12 GMT","5",""
"d4def2a83d8a7f470d54d3c0b6bb5201","2017-10-07 00:32:16 GMT","","4","5","false","","5","","5","5","false","2017-10-07 00:32:53 GMT","5",""
"d6914bc2cf5ee104ba960ecc6a120c53","2017-10-07 01:46:07 GMT","","2","5","false","","4","","4","5","false","2017-10-07 01:46:59 GMT","1",""
"e0cc6955aef0717e855f869093beabce","2017-10-07 02:31:00 GMT","","3","5","false","","3","","4","5","false","2017-10-07 02:31:37 GMT","4",""
"77040c5faa6bf7bcb17682fe07c2272a","2017-10-07 02:31:43 GMT","","4","5","false","","3","","5","4","false","2017-10-07 02:33:00 GMT","5",""
"0c1933d7079bcc04e628d68082e22c65","2017-10-07 02:33:13 GMT","","4","5","false","","5","","5","5","false","2017-10-07 02:33:43 GMT","5",""
"8346af05d1fcad4d53e6db543c7841f7","2017-10-07 08:07:46 GMT","","5","5","false","","5","","5","5","false","2017-10-07 08:08:05 GMT","5",""
"113589d5653223a8dd58096b967fe33c","2017-10-08 04:11:07 GMT","","1","5","false","","1","","3","1","false","2017-10-08 04:12:10 GMT","1",""
"8b4efae37aad2fa430d2289fe66244f6","2017-10-08 04:12:26 GMT","","3","5","false","","5","","5","5","false","2017-10-08 04:13:00 GMT","4",""
"389e6400c9f2931e45e7a004bc781fae","2017-10-08 04:13:27 GMT","","3","5","false","","5","","5","5","false","2017-10-08 04:14:01 GMT","4",""
"8b1f2432b1cde2cc49dab3562de31e4e","2017-10-08 04:14:13 GMT","","","","false","","","","","","true","2017-10-08 04:15:22 GMT","",""
"1ae85f313fe011e05ec8372df8b231ac","2017-10-08 04:15:31 GMT","","4","5","false","","5","","4","5","false","2017-10-08 04:15:50 GMT","5",""
"1f592ae88553302c730f0a1fabb54b3f","2017-10-08 06:59:14 GMT","","1","5","false","","5","31.280241830730173, 120.53659605026246","4","5","false","2017-10-08 07:00:03 GMT","1",""
"0841e084bcd07ece41c59ed9d64439de","2017-10-08 07:00:08 GMT","","4","5","false","","1","","5","3","false","2017-10-08 07:01:17 GMT","5",""
"ef068a071b554136953badae85a06479","2017-10-08 07:01:31 GMT","","2","5","false","","4","","5","5","false","2017-10-08 07:02:15 GMT","4",""
"704675917bc522c7b1cddb4dc6b59ffa","2017-10-08 07:02:20 GMT","","4","5","false","","4","","5","5","false","2017-10-08 07:02:55 GMT","4",""
"a93f623369b0914c7135cec509fb8dbf","2017-10-08 07:50:40 GMT","","2","5","false","","5","","4","4","false","2017-10-08 07:51:15 GMT","1",""
"068a754eae96924999a7ee3dc931ed09","2017-10-08 07:51:18 GMT","","3","5","false","","3","","5","3","false","2017-10-08 07:52:29 GMT","4",""
"94f028555167568164440f03dbe53abe","2017-10-08 07:52:35 GMT","","2","5","false","","3","","5","2","false","2017-10-08 07:53:26 GMT","3",""
"2aecb207686c48e365afdcefd0296ff8","2017-10-08 12:53:45 GMT","","3","5","false","","5","","5","5","false","2017-10-08 12:54:15 GMT","4",""
"bdc42f1f588c50cdc2d8cdde6478dbae","2017-10-08 12:54:20 GMT","","1","5","false","","4","","4","5","false","2017-10-08 12:55:05 GMT","2",""
"06826dcd4d969b98723e407840b1ea98","2017-10-08 12:55:17 GMT","","4","5","false","","5","","5","5","false","2017-10-08 12:55:48 GMT","5",""
"beb2adfa26f17618547a91d1f1af98b7","2017-10-08 12:55:56 GMT","","2","5","false","","5","","5","5","false","2017-10-08 12:56:29 GMT","2",""
"bc598c2d9e4bd1d6d228de0d18d3a6d6","2017-10-08 12:56:34 GMT","","3","5","false","","4","","5","4","false","2017-10-08 12:57:20 GMT","4",""
"3444c660312e1e8c8fc1776915c596fc","2017-10-08 12:57:28 GMT","","1","5","false","","5","","3","3","false","2017-10-08 12:57:46 GMT","2",""
"9c0f2f42399438b3d82306ea06b20689","2017-10-08 12:57:50 GMT","","4","5","false","","2","","5","1","false","2017-10-08 12:58:50 GMT","5",""
"b25858f221cf33c811bb2251a15ec14f","2017-10-08 23:03:08 GMT","","3","5","false","","3","","5","4","false","2017-10-08 23:05:29 GMT","4",""
"857c42c6c9506028e572544b0c627b97","2017-10-08 23:05:34 GMT","","2","5","false","","3","","5","3","false","2017-10-08 23:06:11 GMT","4",""
"79673ee1f54ea18539deb3107a5eaebc","2017-10-08 23:06:17 GMT","","3","5","false","","3","","5","4","false","2017-10-08 23:08:01 GMT","4",""
"037051133f53371b573588121d87c29b","2017-10-08 23:08:08 GMT","","4","5","false","","3","","5","4","false","2017-10-08 23:09:18 GMT","5",""
"09824ea8abebfe520b23c02767f52013","2017-10-09 09:46:21 GMT","","1","5","false","","4","","4","4","false","2017-10-09 09:46:49 GMT","2",""
"46f6a122693a3efe8c85a93312e23c67","2017-10-09 09:46:59 GMT","","5","5","false","","5","","5","5","false","2017-10-09 09:47:35 GMT","5",""
"9ddd6102021a43729083523ab953d1d8","2017-10-09 09:47:51 GMT","","3","5","false","","5","","5","4","false","2017-10-09 09:48:44 GMT","5",""
"d3887abc727d3b2777e90088bc6eede0","2017-10-09 13:54:10 GMT","","5","5","false","","5","","5","5","false","2017-10-09 13:54:37 GMT","5",""
"32a5f48d73629ffb4fb89cef9149bf54","2017-10-09 13:54:41 GMT","","3","5","false","","4","","5","4","false","2017-10-09 13:55:12 GMT","4",""
"052d01f005c369ac9c6b626a5a1e2642","2017-10-09 23:08:28 GMT","","2","5","false","","3","","5","3","false","2017-10-09 23:09:20 GMT","3",""
"b6262e05dac09e72acdcf9e021c2f3dd","2017-10-09 23:09:32 GMT","","3","5","false","","5","31.256218414197523, 119.83675943187711","5","5","false","2017-10-09 23:10:13 GMT","4",""
"fa8337d7a93a9e14d67e49d497bb2f5b","2017-10-09 23:10:16 GMT","","3","5","false","","3","","5","3","false","2017-10-09 23:11:03 GMT","3",""
"8288bbc065f126305458db2bafc0085a","2017-10-09 23:11:10 GMT","","2","5","false","","5","31.2601043870394, 120.97084244907364","5","3","false","2017-10-09 23:11:42 GMT","2",""
"64ea258fbe4e80049bade04fcb6c2c1c","2017-10-09 23:14:12 GMT","","","","false","","","","","","true","2017-10-09 23:14:18 GMT","",""
"821c95e3b7d00b0e22a56372415ae402","2017-10-10 00:14:58 GMT","Maybe in a hospital","3","5","false","","5","","5","4","false","2017-10-10 00:17:32 GMT","3",""
"026eb1f4ea8e66705be7c45af26b206a","2017-10-12 03:42:50 GMT","","4","5","false","","3","","5","4","false","2017-10-12 03:44:12 GMT","5",""
"368fc9e9f13f24d981bec034ce1cafb9","2017-10-12 05:27:53 GMT","","3","5","false","","4","","5","4","false","2017-10-12 05:28:17 GMT","4",""
"a54ffbe54287a4642a8b978fdc801ba4","2017-10-12 05:28:25 GMT","","5","5","false","","5","","5","5","false","2017-10-12 05:28:49 GMT","5",""
"178b9309b5c8175e0aeb0887ceafefd0","2017-10-14 10:09:33 GMT","","3","5","false","","4","","5","2","false","2017-10-14 10:10:08 GMT","3",""
"9dcff3ae58f0c0f17eae152e0946362c","2017-10-17 09:39:00 GMT","","4","5","false","","5","","5","5","false","2017-10-17 09:39:18 GMT","4",""
"ebc46a04e20b922a0ccf254708a62218","2017-10-23 23:07:45 GMT","","4","5","false","","3","","5","3","false","2017-10-23 23:08:19 GMT","5",""
"21fcc7d2f708b5c95670a2474dead30e","2017-10-23 23:08:34 GMT","","4","5","false","","3","","5","4","false","2017-10-23 23:08:56 GMT","5",""
"fd3ec4a6a70ab001e34d3d5d53b88166","2017-10-23 23:09:00 GMT","","4","5","false","","4","","4","1","false","2017-10-23 23:11:22 GMT","5",""
"60b19eb956846fa4a52974c0fff502b2","2017-10-23 23:11:25 GMT","","4","5","false","","4","","5","4","false","2017-10-23 23:12:06 GMT","5",""
"a4397bb1bcd0557466b71ce5bac466ad","2017-10-23 23:12:10 GMT","","4","5","false","","3","","5","4","false","2017-10-23 23:12:41 GMT","5",""
"6f8aea24e3fa307585a4a7d6dd010846","2017-10-23 23:12:44 GMT","","4","5","false","","5","","5","4","false","2017-10-23 23:13:08 GMT","5",""
"5f773b039da3aaa6f04962b5033b9edb","2017-10-23 23:13:13 GMT","","4","5","false","","2","","5","1","false","2017-10-23 23:13:56 GMT","5",""
"bf7fe3274a4e285d3e0192e4bc4f6958","2017-10-23 23:14:00 GMT","","5","5","false","","5","","5","5","false","2017-10-23 23:14:34 GMT","5",""
"49c57f4eaedf143f14195c61b9ebf8c9","2017-10-23 23:14:40 GMT","","3","5","false","","3","","5","3","false","2017-10-23 23:15:15 GMT","3",""
"40624d3106a612c05009bade8f0ccb3e","2017-10-23 23:15:24 GMT","","4","5","false","","5","31.346029417121613, 121.25470420370482","5","5","false","2017-10-23 23:16:00 GMT","3",""
"10bac237fe7ddf6d3cb0bc26bffe69a4","2017-10-23 23:16:17 GMT","","4","5","false","","4","","5","4","false","2017-10-23 23:16:45 GMT","5",""
"d19912067f3b14ca6c259ced4a8db8e0","2017-10-27 11:00:16 GMT","","3","3","false","","4","","5","4","false","2017-10-27 11:00:48 GMT","5",""
"2a2339ad1083209f1b0ff909535cebb0","2017-10-27 11:00:56 GMT","","5","5","false","","5","","5","5","false","2017-10-27 11:01:18 GMT","5",""
"e213786409a16bc41406033124f8240f","2017-10-27 11:01:30 GMT","","5","5","false","","5","","5","5","false","2017-10-27 11:02:12 GMT","5",""
"be498dbe83f1e7906be2371535904ada","2017-10-27 11:02:18 GMT","","4","5","false","","3","","5","2","false","2017-10-27 11:02:47 GMT","5",""
"15cd9879ebd2e8ff3d5aa50016f598fc","2017-10-27 11:02:51 GMT","","5","5","false","","5","","5","5","false","2017-10-27 11:03:09 GMT","5",""
"555d974fe8e744c1584af7c8b936c8a0","2017-11-04 08:18:14 GMT","","5","5","false","","5","","5","5","false","2017-11-04 08:18:54 GMT","5",""
"9d2de7e11806b7419586c01187b44145","2017-11-04 08:18:57 GMT","","3","5","false","","3","","4","3","false","2017-11-04 08:19:53 GMT","5",""
"3e29d1105a66ee53ac76df6b9d80b74d","2017-11-04 08:19:56 GMT","","4","5","false","","4","","5","5","false","2017-11-04 08:20:43 GMT","5",""
"91e3fe91a8690c5f883cb64e8f07fb0c","2017-11-04 08:20:55 GMT","","4","5","false","","3","","5","3","false","2017-11-04 08:21:45 GMT","3",""
"afdf177e9326a94eeb058b4255b7de6e","2017-11-04 08:21:51 GMT","","5","5","false","","2","","5","3","false","2017-11-04 08:23:03 GMT","5",""
"2d21c5524ab45254d4660d374c7eeb3b","2017-11-08 23:08:24 GMT","","3","5","false","","4","","5","5","false","2017-11-08 23:09:09 GMT","4",""
"d00bdc06ed0b155ea199cb58da36a45f","2017-11-08 23:09:15 GMT","","4","5","false","","5","31.479206798508446, 120.83258962698369","4","5","false","2017-11-08 23:10:02 GMT","2",""
"90d8a2050ca8c439b0af01191d1e566a","2017-11-08 23:10:07 GMT","","4","5","false","","2","","5","3","false","2017-11-08 23:10:35 GMT","5",""
"d964658e6f11e939b2061375c7ee3d93","2017-11-08 23:10:38 GMT","","4","5","false","","3","","5","5","false","2017-11-08 23:12:29 GMT","2",""
"5291482167d8c13f57c099f36416bffd","2017-11-09 09:15:46 GMT","","5","5","false","","5","","5","5","false","2017-11-09 09:16:12 GMT","5",""
"94a4ac4bc32c747734e35a2c32ac3cf9","2017-11-09 09:16:17 GMT","","5","5","false","","3","","5","5","false","2017-11-09 09:17:17 GMT","5",""
"646a9125d4705e6c6949af03d21c94a1","2017-11-09 09:17:23 GMT","","5","5","false","","3","","5","5","false","2017-11-09 09:18:12 GMT","5",""
"6552e88c79467c37db249921099a2624","2017-11-18 06:30:31 GMT","","4","5","false","","5","","5","5","false","2017-11-18 06:31:21 GMT","5",""
"343f5e0bd25818c36d79b7433f3331d0","2017-11-18 06:31:24 GMT","","5","5","false","","5","","5","4","false","2017-11-18 06:31:50 GMT","5",""
"8782edab4d8e21abdd734fdab0c78691","2017-11-18 06:31:53 GMT","","5","5","false","","5","","5","5","false","2017-11-18 06:32:59 GMT","5",""
"473f15ecf3db99e77f51550c8aca1d19","2017-11-18 06:33:02 GMT","","5","5","false","","5","","5","5","false","2017-11-18 06:34:54 GMT","5",""
"c5a3a897925b235ea243f922d7e11bac","2017-11-18 06:35:01 GMT","","5","5","false","","5","","5","5","false","2017-11-18 06:35:27 GMT","3",""
"2560696ff7ebee2d9142ff319619b350","2017-11-18 06:35:29 GMT","","5","5","false","","5","","5","5","false","2017-11-18 06:35:54 GMT","5",""
"99535b1eef3006389a8738e6f2803536","2017-11-18 06:35:58 GMT","","3","5","false","","5","31.955034534108872, 119.1431643372955","5","1","false","2017-11-18 06:36:34 GMT","5",""
"e3e3f515dd74d270083b8be96f7afed1","2017-11-18 06:36:37 GMT","","","","false","","","","","","true","2017-11-18 06:37:20 GMT","",""
"15b7bb12f30848e56e56a47cb31d4fcd","2017-11-18 06:37:25 GMT","","5","5","false","","5","","5","5","false","2017-11-18 06:38:01 GMT","5",""
"141217cd67805f50dcf52060f362bc09","2017-11-18 06:38:05 GMT","","5","5","false","","5","","5","5","false","2017-11-18 06:38:26 GMT","5",""
"1975a078142d7bc87ec5b289b05982c1","2017-11-18 06:38:33 GMT","","5","5","false","","5","","5","5","false","2017-11-18 06:39:39 GMT","5",""
"516cdd062ccaba1a4b8d01c0a6eae158","2017-11-18 06:39:44 GMT","","5","5","false","","5","","5","5","false","2017-11-18 06:40:04 GMT","5",""
"f53cffa219a5ded697e7eeae01e66727","2017-11-21 23:13:30 GMT","","3","5","false","","5","","2","5","false","2017-11-21 23:14:31 GMT","5","Object > Art > Other"
"332050aebf3c060c515403ad67e4cfd8","2017-11-21 23:14:35 GMT","","4","5","false","","3","","5","5","false","2017-11-21 23:15:14 GMT","2",""
"b4c5c46953944de79e208c5c6bb0ae50","2017-11-21 23:15:24 GMT","","5","5","false","","4","","5","5","false","2017-11-21 23:16:01 GMT","5",""
"577b632301ee69ddfe775ae712e13942","2017-11-21 23:16:07 GMT","","","","false","","","","","","true","2017-11-21 23:16:57 GMT","",""
"f232daafc17399222b761344c446bdd9","2017-11-21 23:17:00 GMT","","3","5","false","","3","","4","4","false","2017-11-21 23:17:34 GMT","5",""
"65fe5f704b0c851c311cf8153575a1e3","2017-11-21 23:17:38 GMT","","","","false","","","","","","true","2017-11-21 23:17:54 GMT","",""
"1e3546ecf3c8c825dbeb8535021eb700","2017-11-21 23:17:57 GMT","","4","5","false","","5","","5","5","false","2017-11-21 23:18:23 GMT","5",""
"cc007d164caf2cb0f398f85ba8f526dd","2017-11-21 23:18:27 GMT","","4","5","false","","3","","5","3","false","2017-11-21 23:19:05 GMT","5",""
"fef424926b6605cb4dece8b6ff98e8b7","2017-11-21 23:19:08 GMT","","5","5","false","","5","","5","5","false","2017-11-21 23:19:34 GMT","5",""
"3ef5ac0adf74fdb6da02eaf55be27ce9","2017-11-21 23:19:38 GMT","","5","5","false","","4","","5","5","false","2017-11-21 23:20:07 GMT","5",""
"9c4fad51283da9b3f803e1063acac6e1","2017-11-21 23:20:11 GMT","","5","5","false","","5","31.012120167201523, 121.30877787368013","5","5","false","2017-11-21 23:20:40 GMT","5",""
"bdf37f265b24ffe5ccd1bfe50b10787d","2017-11-22 23:23:40 GMT","","4","5","false","","4","","5","5","false","2017-11-22 23:24:56 GMT","5",""
"e1d25bd40a25fc38bf3ae57fcba4b1c9","2017-11-22 23:24:59 GMT","","5","5","false","","3","","5","3","false","2017-11-22 23:25:42 GMT","4",""
"5403f99c1ea242af7742c605fc274ba8","2017-11-22 23:25:45 GMT","","5","5","false","","3","","5","5","false","2017-11-22 23:26:24 GMT","5",""
"496215a6204898510f6441ad4b7d19ca","2017-11-22 23:26:26 GMT","","5","5","false","","5","30.186177972996283, 120.27349450793463","5","5","false","2017-11-22 23:27:03 GMT","5",""
"192dfdf3ed71d5cf006c81590ca24cf1","2017-11-22 23:27:08 GMT","","5","5","false","","5","","5","5","false","2017-11-22 23:27:59 GMT","5",""
"092af491337a72f2069212c55019f098","2017-12-13 23:11:47 GMT","May be impermanent","5","5","false","","3","","5","5","false","2017-12-13 23:12:50 GMT","5",""
"2eba44f59db06603075faef78ca92a9c","2017-12-13 23:13:05 GMT","","3","5","false","","4","","5","4","false","2017-12-13 23:13:43 GMT","4",""
"aba3ac179b78723928928c6095b86772","2017-12-13 23:13:47 GMT","","4","5","false","","5","","5","5","false","2017-12-13 23:14:15 GMT","5",""
"1d6c5d7256bc798c36ddb5d0aa1e08d0","2017-12-13 23:14:26 GMT","","5","4","false","","2","","5","4","false","2017-12-13 23:14:57 GMT","5",""
"711e7970b46fbf0d4def998bee6be613","2017-12-13 23:15:02 GMT","","4","5","false","","4","","5","2","false","2017-12-13 23:15:59 GMT","4",""
"e807143a70771afae96240b8b11bd637","2017-12-13 23:16:02 GMT","","5","5","false","","2","","5","1","false","2017-12-13 23:16:28 GMT","5",""
"22b4f7813e41cbba35a793e7dd5af78c","2017-12-13 23:16:39 GMT","","3","5","false","","3","","5","2","false","2017-12-13 23:17:17 GMT","4",""
"5b5f67a787a0aec897cabd2961bec7c0","2017-12-13 23:17:21 GMT","","3","5","false","","3","","5","3","false","2017-12-13 23:18:04 GMT","3",""
"ae91c8e78b364231dcb9017a0cc523a0","2017-12-13 23:18:07 GMT","","4","5","false","","5","","5","5","false","2017-12-13 23:18:30 GMT","4",""
"db0696ec0061c46fcb854166591619f0","2017-12-17 08:00:57 GMT","","5","5","false","","3","","5","4","false","2017-12-17 08:02:11 GMT","5",""
"ef8567087bd6fce5efcf0cf8c59d093e","2017-12-17 08:02:18 GMT","","4","5","false","","3","","5","1","false","2017-12-17 08:02:48 GMT","5",""
"72903649ec696721537653b863bea8d0","2017-12-17 08:02:51 GMT","","5","5","false","","5","","5","5","false","2017-12-17 08:03:18 GMT","5",""
"9b0d11902e353cf3429d746d00216cc5","2017-12-17 08:03:21 GMT","","4","5","false","","3","","4","3","false","2017-12-17 08:03:57 GMT","3",""
"9b472fd9862f80da6c27595069d99304","2017-12-17 08:04:01 GMT","","5","5","false","","5","","5","5","false","2017-12-17 08:04:35 GMT","5",""
"05176e6bf61c50258883fcee8116de8d","2017-12-17 08:04:39 GMT","","3","5","false","","3","","5","4","false","2017-12-17 08:05:11 GMT","5",""
"b9872303b40fb2b8314cc76af4b1e398","2017-12-17 08:05:15 GMT","","3","5","false","","4","","5","4","false","2017-12-17 08:05:51 GMT","5",""
"7f78e9ae73d59872139b21d543770102","2017-12-21 04:04:44 GMT","","5","5","false","","2","","5","4","false","2017-12-21 04:05:14 GMT","3",""
"908803e23bbe01cb666b230ea03e8486","2017-12-21 04:05:18 GMT","","5","5","false","","5","","5","5","false","2017-12-21 04:05:49 GMT","5",""
"87c83b749dd4291250aeaef28882df0d","2017-12-21 04:05:52 GMT","","3","5","false","","1","","5","4","false","2017-12-21 04:06:29 GMT","5",""
"dbce5a370dcb5bf04396a194d9dd4d8a","2017-12-21 04:06:58 GMT","","3","5","false","","5","","5","5","false","2017-12-21 04:07:23 GMT","4",""
"e221adba152a397f3fc51463e49d78e6","2017-12-21 04:07:27 GMT","","","","false","","","","","","true","2017-12-21 04:07:44 GMT","",""
"96aa410b7612276b3224c582b9d45975","2017-12-21 04:07:47 GMT","","4","5","false","","5","","5","5","false","2017-12-21 04:08:09 GMT","5",""
"904da83348a17fb95bbf722a5f448d1d","2017-12-21 04:08:11 GMT","","5","5","false","","5","","5","5","false","2017-12-21 04:09:30 GMT","5",""
"676a2099a9b2305b93a25ff3db91ef85","2017-12-21 04:09:33 GMT","","3","5","false","","1","","5","5","false","2017-12-21 04:10:43 GMT","4",""
"805616998e6c91f137f7329a5d6e2960","2017-12-21 04:10:46 GMT","","3","5","false","","2","","5","3","false","2017-12-21 04:11:57 GMT","5",""
"a352a8da196af7a38367962b1ccba840","2017-12-21 04:13:14 GMT","","5","5","false","","3","31.870689553326443, 120.51207333862305","5","5","false","2017-12-21 04:14:20 GMT","3",""
"3112ebf4fa5b0cb48698ef1df50cfe71","2017-12-21 04:14:37 GMT","","4","5","false","","3","","5","4","false","2017-12-21 04:15:25 GMT","5",""
"fa5cb5a0f3dac3a6c9dbb62797bf1b79","2018-06-20 08:35:37 GMT","","3","5","false","","3","","5","3","false","2018-06-20 08:36:18 GMT","1",""
"21ae045ebca332b499275b9b028ee35d","2018-06-20 08:36:22 GMT","","4","5","false","","5","","5","2","false","2018-06-20 08:36:59 GMT","3",""
"822b5155eb900a4475930534f2db0d66","2018-06-20 08:37:06 GMT","","4","5","false","","5","30.377574042293304, 119.96262454901034","2","1","false","2018-06-20 08:37:43 GMT","4",""
"41ddce9fb429cb832da65779d199a0d3","2018-06-20 08:37:47 GMT","","1","5","false","","2","","5","5","false","2018-06-20 08:38:25 GMT","3",""
"9710dfe29a29cd708e674afdb85245ff","2018-06-20 08:38:29 GMT","","3","2","false","","2","","5","2","false","2018-06-20 08:39:11 GMT","4",""
"e07edd444fe45ffc76c6ff99ccb80d2c","2018-06-20 08:39:14 GMT","","","","false","","","","","","false","2018-06-20 08:40:13 GMT","",""
"852acf8bc85dfba13218e104c41d8994","2018-06-20 08:40:17 GMT","","1","5","false","","5","36.20721810756336, 118.16598055906843","4","3","false","2018-06-20 08:40:51 GMT","1",""
"4e1020349d92b21b869bc1e06aa48128","2018-06-20 08:40:59 GMT","","4","5","false","","3","","5","5","false","2018-06-20 08:41:38 GMT","5",""
"5dc24ce634e45275d2cb50435f6e48ee","2018-06-20 08:41:43 GMT","","","","false","","","","","","true","2018-06-20 08:42:02 GMT","",""
"63fdd213c8cb5f9e3ae1eabd26afa58a","2018-06-20 08:42:05 GMT","","","","false","","","","","","true","2018-06-20 08:42:14 GMT","",""
"3d958bd3d3d4bed3b835bdc8ca23dfa7","2018-06-20 08:42:20 GMT","","5","5","false","","5","","5","5","false","2018-06-20 08:43:02 GMT","5",""
"ea385d372670e754a7ce813466e3011a","2018-06-21 10:12:00 GMT","","1","5","false","","2","","5","3","false","2018-06-21 10:12:50 GMT","3",""
"d837f6f0d19e81819144be5e431d1134","2018-06-21 10:12:53 GMT","","5","5","false","","5","49.20529685638322, 119.7648243847483","5","5","false","2018-06-21 10:13:26 GMT","5",""
"fda4014e0b7b170a1619bb2cfcada1f6","2018-06-21 10:13:29 GMT","","5","3","false","","2","","4","3","false","2018-06-21 10:14:10 GMT","3",""
"e782b258c456cd62c2e7c525da64293a","2018-06-21 10:14:14 GMT","","","","false","","","","","","false","2018-06-21 10:14:27 GMT","",""
"4f17173fd5c85e3421f33f9b1630c1ec","2018-06-21 10:14:30 GMT","","4","5","false","","2","","5","3","false","2018-06-21 10:15:11 GMT","4",""
"5ae91c4bb77b154c51d5240e8c5c93d3","2018-06-21 10:15:29 GMT","","2","5","false","","1","","4","2","false","2018-06-21 10:17:06 GMT","4",""
"deeb15760f528db0a9f3cc0ec4281d14","2018-06-22 02:41:42 GMT","","","","false","","","","","","false","2018-06-22 02:42:00 GMT","",""
"ef91bf891f91dffd79218a3db6e0130e","2018-06-22 02:42:04 GMT","","4","5","false","","5","31.235367099821445, 119.89458532231822","5","5","false","2018-06-22 02:42:39 GMT","5",""
"6787c93d7bd4e30b4f2a8149a0e5e2e6","2018-06-22 02:42:43 GMT","","","","true","110f0c0ecb9f41d29c6bc94a44876330.16","","","","","false","2018-06-22 02:42:57 GMT","",""
"4cd08f29da757a463d20906313f1f2a8","2018-06-22 02:43:27 GMT","","4","2","false","","3","","5","4","false","2018-06-22 02:44:05 GMT","5",""
"e6ce957211d2a06e5a92ebdc01279910","2018-06-22 02:44:10 GMT","","2","5","false","","3","","5","5","false","2018-06-22 02:44:38 GMT","5",""
"d7daba072203d6224d6013053d76da02","2018-06-22 02:44:41 GMT","","3","5","false","","2","","4","1","false","2018-06-22 02:45:17 GMT","4",""
"7c0571345ccc8076ae8c5c526eb0c30d","2018-06-22 02:45:24 GMT","","1","5","false","","5","","5","5","false","2018-06-22 02:45:55 GMT","4",""
"2216ab0ab967a7c280a792126a14427f","2018-06-22 02:46:07 GMT","","5","5","false","","2","","5","3","false","2018-06-22 02:46:48 GMT","5",""
"e27bf840573cc96fa1b7149e9fc7ca41","2018-06-25 10:50:53 GMT","","3","2","false","","2","","5","3","false","2018-06-25 10:51:28 GMT","5",""
"bf8e95272b3b1e2de6984e1b7da220cd","2018-06-25 10:51:32 GMT","","","","true","29f4d0d970934adaacf621507c977a26.16","","","","","false","2018-06-25 10:52:08 GMT","",""
"15a20e6755efad2d28700b06b5674777","2018-06-25 10:52:12 GMT","","","","false","","","","","","true","2018-06-25 10:52:20 GMT","",""
"807741e80d84acf187f3727f579f98e7","2018-10-04 04:15:51 GMT","","1","5","false","","4","","5","5","false","2018-10-04 04:16:24 GMT","4",""
