Time	Value
2017-10-02 19:05:58 PDT	1.0
2017-10-02 19:07:16 PDT	1.0
2017-10-02 19:08:19 PDT	1.0
2017-10-02 19:09:28 PDT	1.0
2017-10-02 19:09:38 PDT	1.0
2017-10-02 19:09:38 PDT	1.0
2017-10-02 19:10:59 PDT	1.0
2017-10-02 19:15:46 PDT	1.0
2017-10-02 19:15:56 PDT	1.0
2017-10-02 19:15:56 PDT	1.0
2017-10-02 19:16:08 PDT	1.0
2017-10-02 19:16:08 PDT	1.0
2017-10-02 19:16:15 PDT	1.0
2017-10-02 19:16:15 PDT	1.0
2017-10-02 19:29:06 PDT	1.0
2017-10-02 19:29:14 PDT	1.0
2017-10-02 19:29:14 PDT	1.0
2017-10-02 19:29:21 PDT	1.0
2017-10-02 19:29:21 PDT	1.0
2017-10-02 19:31:49 PDT	1.0
2017-10-02 19:33:03 PDT	1.0
2017-10-02 19:33:03 PDT	1.0
2017-10-02 19:34:32 PDT	1.0
2017-10-02 19:34:38 PDT	1.0
2017-10-02 19:34:38 PDT	1.0
2017-10-02 19:36:10 PDT	1.0
2017-10-02 19:36:59 PDT	1.0
2017-10-02 19:36:59 PDT	1.0
2017-10-02 20:27:59 PDT	1.0
2017-10-02 21:30:04 PDT	1.0
2017-10-02 21:33:51 PDT	1.0
2017-10-02 21:34:25 PDT	1.0
2017-10-02 21:34:33 PDT	1.0
2017-10-02 21:34:33 PDT	1.0
2017-10-02 21:37:39 PDT	1.0
2017-10-02 21:37:46 PDT	1.0
2017-10-02 21:37:46 PDT	1.0
2017-10-02 21:42:26 PDT	1.0
2017-10-02 21:45:19 PDT	1.0
2017-10-02 21:45:31 PDT	1.0
2017-10-02 21:45:31 PDT	1.0
2017-10-02 21:45:38 PDT	1.0
2017-10-02 21:45:38 PDT	1.0
2017-10-02 21:46:53 PDT	1.0
2017-10-02 21:48:48 PDT	1.0
2017-10-02 21:50:45 PDT	1.0
2017-10-02 21:50:51 PDT	1.0
2017-10-02 21:50:51 PDT	1.0
2017-10-02 21:50:56 PDT	1.0
2017-10-02 21:50:56 PDT	1.0
2017-10-02 21:51:03 PDT	1.0
2017-10-02 21:51:03 PDT	1.0
2017-10-02 21:51:19 PDT	1.0
2017-10-02 21:51:25 PDT	1.0
