Time	Unique Portal ID
2016-09-03 05:50:46 PDT	13
2016-09-03 21:55:45 PDT	62
2016-09-03 22:37:28 PDT	63
2016-09-05 19:34:56 PDT	64
2016-09-05 19:35:54 PDT	65
2016-09-05 19:50:53 PDT	66
2016-09-05 19:51:43 PDT	67
2016-09-11 00:54:09 PDT	68
2016-09-11 00:54:15 PDT	69
2016-09-11 00:55:23 PDT	36
2016-09-11 00:55:30 PDT	70
2016-09-11 01:01:36 PDT	71
2016-09-11 01:21:26 PDT	40
2016-09-11 01:30:22 PDT	72
2016-09-11 01:31:37 PDT	73
2016-09-11 01:33:23 PDT	74
2016-09-11 01:34:10 PDT	44
2016-09-14 04:25:54 PDT	17
2016-09-14 20:47:39 PDT	11
2016-09-16 01:22:32 PDT	75
2016-09-16 01:26:08 PDT	76
2016-09-16 02:11:56 PDT	49
2016-09-16 02:21:39 PDT	15
2016-09-18 02:25:52 PDT	17
2016-09-18 02:32:16 PDT	16
2016-09-18 03:06:40 PDT	45
2016-09-18 03:09:46 PDT	46
2016-09-18 03:44:59 PDT	77
2016-09-24 20:29:43 PDT	78
2016-09-28 03:35:24 PDT	79
2016-09-29 03:43:39 PDT	80
2016-09-29 03:54:56 PDT	81
2016-10-01 21:57:05 PDT	82
2016-10-15 21:29:03 PDT	44
2016-10-15 21:29:33 PDT	74
2016-10-15 21:36:05 PDT	17
2016-10-15 22:25:10 PDT	83
2016-10-19 03:45:10 PDT	18
2016-10-21 22:07:00 PDT	84
2016-10-28 03:51:55 PDT	70
2016-10-28 03:52:03 PDT	36
2016-10-31 03:49:16 PDT	78
2016-10-31 03:53:11 PDT	85
2016-10-31 04:06:15 PDT	40
2016-11-04 23:53:29 PDT	86
2016-11-04 23:53:55 PDT	87
2016-11-05 02:45:52 PDT	88
2016-11-05 02:48:47 PDT	89
2016-11-05 02:49:38 PDT	90
2016-11-18 01:53:06 PST	91
2016-11-18 01:59:55 PST	92
2016-11-22 02:56:39 PST	93
2016-11-25 19:27:01 PST	94
2016-11-26 20:21:28 PST	95
2016-11-26 20:23:06 PST	96
2016-11-26 21:47:34 PST	97
2016-11-26 21:56:41 PST	98
2016-11-26 22:00:44 PST	99
2016-11-26 22:02:33 PST	100
2016-11-26 22:44:54 PST	101
2016-11-26 22:47:33 PST	102
2016-11-26 22:49:16 PST	103
2016-11-27 00:27:18 PST	104
2016-11-27 00:28:54 PST	105
2016-11-27 00:29:53 PST	106
2016-11-27 00:30:12 PST	106
2016-11-27 00:30:46 PST	107
2016-11-27 17:22:03 PST	108
2016-11-27 17:26:16 PST	109
2016-11-27 17:26:25 PST	110
2016-11-27 17:26:34 PST	109
2016-11-27 17:26:45 PST	111
2016-11-27 17:27:38 PST	109
2016-11-27 17:27:54 PST	112
2016-11-27 17:29:29 PST	110
2016-11-27 17:30:18 PST	113
2016-11-27 17:30:54 PST	111
2016-11-27 17:35:41 PST	112
2016-11-27 17:35:58 PST	109
2016-11-27 17:37:04 PST	110
2016-11-27 18:02:57 PST	110
2016-11-27 18:06:48 PST	114
2016-11-27 18:07:49 PST	108
2016-11-27 18:08:07 PST	115
2016-11-27 18:08:25 PST	116
2016-11-27 18:08:44 PST	117
2016-11-27 18:09:14 PST	118
2016-11-27 18:13:28 PST	105
2016-11-27 18:18:07 PST	119
2016-11-27 18:27:41 PST	120
2016-11-27 19:01:01 PST	121
2016-11-27 19:01:24 PST	122
2016-11-27 19:21:06 PST	123
2016-11-27 20:31:39 PST	124
2016-12-05 02:50:40 PST	125
2016-12-05 02:55:46 PST	85
2016-12-05 03:19:06 PST	72
2016-12-05 03:19:37 PST	73
2016-12-12 03:01:22 PST	126
2016-12-16 21:10:11 PST	127
2016-12-16 21:11:49 PST	128
2016-12-17 17:58:40 PST	129
2016-12-17 20:23:02 PST	130
2016-12-17 21:11:36 PST	131
2016-12-17 21:35:58 PST	132
2016-12-25 17:46:15 PST	133
2016-12-27 17:42:00 PST	134
2016-12-27 17:42:37 PST	135
2016-12-27 17:44:37 PST	136
2016-12-27 17:56:15 PST	137
2016-12-30 18:04:57 PST	44
2016-12-30 18:05:48 PST	74
2016-12-30 18:07:20 PST	73
2016-12-30 18:10:03 PST	72
2016-12-30 18:49:06 PST	138
2016-12-31 23:15:55 PST	17
2017-01-07 23:15:11 PST	40
2017-01-08 03:49:09 PST	139
2017-01-08 03:53:00 PST	5
2017-01-11 02:49:22 PST	140
2017-01-20 20:46:23 PST	139
2017-01-20 21:29:31 PST	141
2017-01-20 21:35:07 PST	142
2017-01-22 20:25:05 PST	143
2017-01-23 01:05:26 PST	77
2017-01-24 01:09:08 PST	17
2017-01-24 01:37:18 PST	75
2017-01-25 21:01:00 PST	15
2017-01-25 21:13:35 PST	144
2017-01-25 21:15:22 PST	129
2017-01-25 21:24:27 PST	145
2017-01-25 21:29:15 PST	146
2017-01-25 21:32:24 PST	147
2017-01-25 21:32:41 PST	148
2017-01-25 21:39:16 PST	149
2017-01-25 21:43:58 PST	150
2017-01-25 21:46:42 PST	151
2017-01-25 22:04:57 PST	152
2017-01-25 22:14:02 PST	153
2017-01-25 22:27:53 PST	154
2017-01-25 22:31:18 PST	155
2017-01-25 22:47:31 PST	156
2017-01-25 22:47:53 PST	157
2017-01-26 06:31:04 PST	158
2017-01-26 06:38:33 PST	159
2017-01-26 19:31:03 PST	40
2017-01-26 19:38:07 PST	160
2017-01-26 22:10:25 PST	161
2017-01-26 23:04:58 PST	162
2017-01-27 06:51:09 PST	163
2017-01-27 22:54:09 PST	9
2017-01-29 19:47:53 PST	164
2017-01-29 19:49:12 PST	165
2017-02-02 18:19:54 PST	166
2017-02-06 03:28:19 PST	167
2017-02-06 17:58:19 PST	168
2017-02-06 20:34:04 PST	169
2017-02-06 21:24:06 PST	168
2017-02-06 21:24:41 PST	168
2017-02-07 03:02:03 PST	170
2017-02-07 03:10:21 PST	13
2017-02-07 03:10:33 PST	12
2017-02-07 20:21:37 PST	171
2017-02-07 20:28:03 PST	172
2017-02-07 20:29:58 PST	173
2017-02-07 20:31:11 PST	174
2017-02-07 20:33:47 PST	175
2017-02-07 20:34:17 PST	176
2017-02-07 20:34:27 PST	177
2017-02-07 20:34:44 PST	178
2017-02-07 20:34:55 PST	179
2017-02-07 20:35:29 PST	180
2017-02-07 20:35:51 PST	181
2017-02-07 20:37:16 PST	182
2017-02-07 20:37:24 PST	183
2017-02-07 20:38:33 PST	184
2017-02-07 20:39:00 PST	185
2017-02-07 20:50:29 PST	186
2017-02-07 21:04:34 PST	187
2017-02-07 21:13:40 PST	188
2017-02-07 21:43:50 PST	189
2017-02-07 21:52:20 PST	190
2017-02-07 22:06:01 PST	191
2017-02-07 22:13:56 PST	192
2017-02-08 01:33:38 PST	84
2017-02-08 01:34:54 PST	193
2017-02-08 04:00:33 PST	194
2017-02-08 04:02:33 PST	195
2017-02-08 04:05:07 PST	196
2017-02-08 17:09:16 PST	15
2017-02-08 17:14:19 PST	197
2017-02-08 17:20:05 PST	198
2017-02-08 17:23:14 PST	199
2017-02-08 17:26:34 PST	198
2017-02-08 17:29:08 PST	200
2017-02-08 17:39:29 PST	201
2017-02-08 17:40:00 PST	202
2017-02-08 17:41:03 PST	203
2017-02-08 18:06:56 PST	204
2017-02-08 18:11:52 PST	205
2017-02-08 18:13:04 PST	206
2017-02-08 18:15:46 PST	207
2017-02-08 18:22:11 PST	208
2017-02-09 22:53:17 PST	8
2017-02-10 16:44:12 PST	44
2017-02-10 16:47:01 PST	74
2017-02-10 16:49:16 PST	73
2017-02-10 16:52:01 PST	72
2017-02-10 18:29:45 PST	46
2017-02-10 18:47:13 PST	209
2017-02-18 05:13:49 PST	73
2017-02-18 05:16:02 PST	72
2017-02-18 05:20:16 PST	44
2017-02-18 05:22:57 PST	74
2017-02-18 17:48:17 PST	15
2017-02-25 04:02:23 PST	210
2017-02-25 04:04:52 PST	211
2017-02-25 04:07:22 PST	212
2017-02-25 04:12:01 PST	213
2017-02-25 04:21:46 PST	214
2017-02-25 04:22:40 PST	215
2017-02-25 04:23:58 PST	216
2017-02-25 04:25:42 PST	217
2017-02-25 04:29:35 PST	218
2017-02-25 04:45:28 PST	219
2017-02-25 04:46:07 PST	143
2017-02-25 04:54:22 PST	200
2017-02-25 04:56:36 PST	77
2017-02-25 04:57:31 PST	197
2017-02-25 18:42:49 PST	16
2017-02-25 18:57:51 PST	13
2017-03-03 00:33:41 PST	220
2017-03-03 01:02:57 PST	221
2017-03-03 03:03:19 PST	17
2017-03-03 17:47:41 PST	159
2017-03-04 04:41:40 PST	222
2017-03-04 04:58:09 PST	223
2017-03-04 21:41:54 PST	224
2017-03-04 21:42:39 PST	225
2017-03-04 21:54:44 PST	226
2017-03-10 02:50:43 PST	227
2017-03-11 03:14:15 PST	13
2017-03-12 00:38:05 PST	228
2017-03-12 01:11:00 PST	229
2017-03-17 03:59:32 PDT	9
2017-03-17 03:59:53 PDT	50
2017-03-17 04:00:00 PDT	170
2017-03-17 04:02:38 PDT	17
2017-03-18 04:42:52 PDT	193
2017-03-18 19:36:23 PDT	139
2017-03-18 19:49:36 PDT	219
2017-03-18 19:52:11 PDT	143
2017-03-18 20:08:48 PDT	201
2017-03-18 20:12:25 PDT	203
2017-03-18 23:36:54 PDT	230
2017-03-19 02:20:56 PDT	231
2017-03-24 01:49:49 PDT	229
2017-03-24 03:51:28 PDT	232
2017-03-24 03:57:39 PDT	49
2017-03-24 17:09:44 PDT	159
2017-03-24 17:21:39 PDT	233
2017-03-24 17:23:55 PDT	42
2017-03-24 22:31:47 PDT	234
2017-03-24 22:36:10 PDT	235
2017-03-25 17:05:09 PDT	73
2017-03-25 17:06:08 PDT	72
2017-03-25 17:07:52 PDT	74
2017-03-25 17:09:01 PDT	44
2017-03-25 17:17:05 PDT	15
2017-03-25 17:22:26 PDT	6
2017-03-25 17:50:53 PDT	21
2017-03-25 18:01:25 PDT	11
2017-03-25 18:02:04 PDT	42
2017-03-25 18:05:20 PDT	68
2017-03-25 18:16:16 PDT	236
2017-03-25 18:18:11 PDT	237
2017-03-25 18:19:31 PDT	238
2017-03-25 18:41:31 PDT	239
2017-03-25 18:42:54 PDT	48
2017-03-25 23:24:31 PDT	226
2017-03-25 23:29:16 PDT	240
2017-04-01 03:59:33 PDT	9
2017-04-01 04:02:30 PDT	40
2017-04-01 04:09:17 PDT	139
2017-04-01 17:07:27 PDT	17
2017-04-01 17:07:56 PDT	13
2017-04-01 17:10:02 PDT	159
2017-04-01 17:12:16 PDT	193
2017-04-01 17:16:58 PDT	233
2017-04-01 22:54:03 PDT	241
2017-04-02 03:25:30 PDT	242
2017-04-02 03:25:34 PDT	243
2017-04-02 03:26:25 PDT	244
2017-04-02 03:28:35 PDT	245
2017-04-02 05:00:29 PDT	168
2017-04-02 05:17:11 PDT	19
2017-04-02 05:19:08 PDT	246
2017-04-02 05:19:28 PDT	167
2017-04-02 05:21:20 PDT	80
2017-04-02 05:30:15 PDT	37
2017-04-02 05:36:47 PDT	63
2017-04-02 20:56:09 PDT	247
2017-04-02 22:34:14 PDT	13
2017-04-02 22:42:08 PDT	72
2017-04-02 23:10:03 PDT	9
2017-04-03 01:43:38 PDT	248
2017-04-03 01:47:37 PDT	249
2017-04-03 02:55:29 PDT	250
2017-04-03 02:58:16 PDT	249
2017-04-03 05:43:49 PDT	251
2017-04-03 22:20:26 PDT	252
2017-04-03 22:35:36 PDT	253
2017-04-03 22:36:04 PDT	254
2017-04-03 22:36:09 PDT	255
2017-04-03 22:37:56 PDT	256
2017-04-03 23:32:04 PDT	257
2017-04-03 23:32:30 PDT	258
2017-04-03 23:40:36 PDT	259
2017-04-03 23:50:24 PDT	260
2017-04-07 01:48:46 PDT	229
2017-04-07 03:47:51 PDT	230
2017-04-07 03:49:35 PDT	226
2017-04-07 04:00:05 PDT	63
2017-04-07 04:00:11 PDT	51
2017-04-07 04:00:29 PDT	9
2017-04-07 04:00:42 PDT	50
2017-04-07 17:06:30 PDT	159
2017-04-07 17:17:09 PDT	125
2017-04-07 21:35:49 PDT	241
2017-04-07 22:25:52 PDT	20
2017-04-07 22:28:00 PDT	21
2017-04-07 22:29:02 PDT	261
2017-04-07 22:34:13 PDT	10
2017-04-07 22:38:30 PDT	47
2017-04-08 04:04:14 PDT	262
2017-04-08 04:11:48 PDT	168
2017-04-08 04:13:30 PDT	263
2017-04-08 04:42:50 PDT	170
2017-04-08 04:44:40 PDT	12
2017-04-08 04:45:57 PDT	40
2017-04-08 04:47:46 PDT	264
2017-04-08 04:55:43 PDT	5
2017-04-08 05:02:09 PDT	77
2017-04-14 01:18:31 PDT	229
2017-04-14 01:37:38 PDT	265
2017-04-14 01:40:05 PDT	266
2017-04-14 01:49:47 PDT	221
2017-04-14 03:55:11 PDT	49
2017-04-14 22:27:47 PDT	20
2017-04-14 22:30:10 PDT	261
2017-04-15 06:57:41 PDT	193
2017-04-15 23:25:36 PDT	230
2017-04-19 18:19:35 PDT	267
2017-04-19 18:20:53 PDT	268
2017-04-19 19:02:24 PDT	269
2017-04-19 19:21:47 PDT	270
2017-04-19 20:12:45 PDT	271
2017-04-19 21:18:08 PDT	272
2017-04-19 23:03:26 PDT	273
2017-04-21 22:39:10 PDT	262
2017-04-22 06:46:48 PDT	44
2017-04-22 06:47:15 PDT	74
2017-04-22 18:19:10 PDT	274
2017-04-22 18:25:38 PDT	262
2017-04-22 18:52:52 PDT	275
2017-04-22 18:58:19 PDT	235
2017-04-22 19:04:19 PDT	276
2017-04-28 03:41:26 PDT	227
2017-04-29 03:05:18 PDT	241
2017-04-29 03:12:11 PDT	262
2017-04-29 04:10:32 PDT	277
2017-04-29 04:19:14 PDT	264
2017-04-29 17:47:23 PDT	264
2017-04-29 18:05:52 PDT	278
2017-04-29 18:13:52 PDT	279
2017-04-29 18:15:07 PDT	280
2017-04-29 18:19:41 PDT	281
2017-04-29 18:19:58 PDT	282
2017-04-29 18:22:37 PDT	283
2017-04-29 18:23:30 PDT	284
2017-04-29 18:40:05 PDT	160
2017-04-29 18:46:39 PDT	285
2017-04-29 18:48:38 PDT	286
2017-04-29 18:49:37 PDT	287
2017-04-29 18:58:37 PDT	7
2017-04-29 19:34:28 PDT	200
2017-04-29 19:43:51 PDT	197
2017-04-29 19:44:53 PDT	77
2017-04-30 18:12:12 PDT	288
2017-04-30 18:15:54 PDT	289
2017-04-30 18:25:14 PDT	290
2017-04-30 18:28:40 PDT	291
2017-04-30 18:39:27 PDT	292
2017-04-30 19:11:48 PDT	158
2017-04-30 19:14:19 PDT	193
2017-04-30 19:17:26 PDT	84
2017-05-03 02:56:25 PDT	293
2017-05-03 02:57:50 PDT	265
2017-05-03 05:00:34 PDT	45
2017-05-03 18:10:22 PDT	13
2017-05-03 18:10:27 PDT	12
2017-05-03 18:13:10 PDT	63
2017-05-03 18:45:06 PDT	294
2017-05-03 18:58:45 PDT	38
2017-05-03 18:58:56 PDT	39
2017-05-03 19:15:31 PDT	295
2017-05-03 19:21:27 PDT	296
2017-05-04 05:38:53 PDT	297
2017-05-04 05:45:02 PDT	298
2017-05-04 05:50:38 PDT	299
2017-05-04 18:27:13 PDT	300
2017-05-04 18:29:01 PDT	301
2017-05-04 18:30:04 PDT	302
2017-05-04 18:37:06 PDT	303
2017-05-04 19:17:47 PDT	304
2017-05-04 19:29:57 PDT	304
2017-05-04 19:44:03 PDT	305
2017-05-04 20:37:41 PDT	306
2017-05-04 20:41:37 PDT	139
2017-05-04 20:50:22 PDT	72
2017-05-04 20:51:29 PDT	73
2017-05-04 20:52:13 PDT	44
2017-05-04 20:53:38 PDT	74
2017-05-05 05:32:04 PDT	197
2017-05-05 05:33:10 PDT	77
2017-05-05 05:39:22 PDT	143
2017-05-05 05:59:02 PDT	158
2017-05-05 06:06:41 PDT	84
2017-05-05 06:09:30 PDT	307
2017-05-05 06:22:49 PDT	308
2017-05-05 06:23:06 PDT	309
2017-05-05 06:23:39 PDT	310
2017-05-05 06:24:09 PDT	311
2017-05-05 06:24:46 PDT	312
2017-05-05 06:25:08 PDT	313
2017-05-05 06:27:07 PDT	314
2017-05-05 06:30:37 PDT	315
2017-05-05 06:31:25 PDT	316
2017-05-05 06:36:35 PDT	317
2017-05-05 06:40:15 PDT	140
2017-05-05 06:45:35 PDT	286
2017-05-05 06:46:51 PDT	287
2017-05-05 06:48:48 PDT	160
2017-05-05 06:52:07 PDT	264
2017-05-05 06:54:32 PDT	40
2017-05-05 06:58:27 PDT	17
2017-05-06 04:11:53 PDT	262
2017-05-06 04:33:52 PDT	50
2017-05-06 05:00:38 PDT	170
2017-05-06 05:01:22 PDT	9
2017-05-06 05:01:50 PDT	51
2017-05-06 05:07:24 PDT	129
2017-05-06 05:13:46 PDT	154
2017-05-06 05:16:16 PDT	155
2017-05-06 05:23:11 PDT	318
2017-05-06 05:23:52 PDT	319
2017-05-06 05:26:20 PDT	318
2017-05-06 05:27:51 PDT	318
2017-05-06 05:28:47 PDT	319
2017-05-06 05:29:52 PDT	320
2017-05-06 05:31:01 PDT	321
2017-05-06 06:07:08 PDT	322
2017-05-06 06:12:58 PDT	323
2017-05-06 06:14:13 PDT	93
2017-05-06 06:23:00 PDT	192
2017-05-06 20:14:40 PDT	324
2017-05-06 20:21:18 PDT	325
2017-05-06 20:28:11 PDT	326
2017-05-06 20:29:43 PDT	327
2017-05-06 20:32:20 PDT	328
2017-05-06 20:32:57 PDT	329
2017-05-06 20:36:09 PDT	330
2017-05-06 20:37:16 PDT	331
2017-05-06 20:38:02 PDT	332
2017-05-06 20:39:02 PDT	333
2017-05-06 20:45:57 PDT	334
2017-05-06 20:46:19 PDT	335
2017-05-06 20:47:59 PDT	336
2017-05-06 20:54:45 PDT	337
2017-05-06 20:57:22 PDT	338
2017-05-06 20:57:59 PDT	339
2017-05-06 21:33:38 PDT	333
2017-05-06 21:35:56 PDT	331
2017-05-06 21:36:25 PDT	337
2017-05-06 21:36:29 PDT	340
2017-05-06 21:36:33 PDT	330
2017-05-06 21:36:51 PDT	341
2017-05-06 21:36:58 PDT	328
2017-05-06 21:37:06 PDT	342
2017-05-06 21:37:12 PDT	343
2017-05-06 21:38:11 PDT	344
2017-05-06 21:38:30 PDT	345
2017-05-06 21:38:35 PDT	346
2017-05-06 21:39:01 PDT	347
2017-05-06 21:40:06 PDT	348
2017-05-06 21:40:23 PDT	349
2017-05-06 21:40:29 PDT	350
2017-05-06 21:41:32 PDT	351
2017-05-06 21:41:58 PDT	352
2017-05-06 21:44:46 PDT	353
2017-05-06 21:46:54 PDT	354
2017-05-06 21:47:00 PDT	355
2017-05-06 21:47:09 PDT	356
2017-05-06 21:47:43 PDT	357
2017-05-06 21:52:24 PDT	358
2017-05-06 21:52:29 PDT	359
2017-05-06 21:52:33 PDT	325
2017-05-06 21:52:41 PDT	360
2017-05-06 21:54:01 PDT	361
2017-05-06 21:54:10 PDT	362
2017-05-06 21:54:27 PDT	363
2017-05-06 21:55:51 PDT	324
2017-05-06 21:57:33 PDT	364
2017-05-06 21:57:39 PDT	365
2017-05-06 21:57:46 PDT	356
2017-05-06 21:57:51 PDT	366
2017-05-06 21:58:09 PDT	355
2017-05-06 21:59:24 PDT	367
2017-05-06 21:59:29 PDT	354
2017-05-06 22:02:49 PDT	343
2017-05-06 22:02:55 PDT	345
2017-05-06 22:05:23 PDT	343
2017-05-06 22:05:27 PDT	345
2017-05-06 22:05:32 PDT	368
2017-05-06 22:05:40 PDT	347
2017-05-06 22:08:06 PDT	348
2017-05-06 22:31:43 PDT	342
2017-05-06 22:32:16 PDT	343
2017-05-06 22:32:25 PDT	341
2017-05-06 23:16:04 PDT	230
2017-05-06 23:17:24 PDT	226
2017-05-07 01:15:54 PDT	228
2017-05-12 03:50:27 PDT	230
2017-05-12 04:04:31 PDT	13
2017-05-12 04:05:54 PDT	17
2017-05-12 04:09:04 PDT	15
2017-05-12 04:12:02 PDT	72
2017-05-12 04:12:49 PDT	73
2017-05-12 04:15:22 PDT	44
2017-05-12 04:15:58 PDT	74
2017-05-13 03:10:52 PDT	369
2017-05-13 04:37:27 PDT	370
2017-05-13 04:37:47 PDT	371
2017-05-13 04:38:28 PDT	372
2017-05-13 04:42:22 PDT	373
2017-05-13 04:42:28 PDT	374
2017-05-13 04:42:38 PDT	375
2017-05-13 04:42:57 PDT	376
2017-05-13 04:45:35 PDT	377
2017-05-13 06:26:04 PDT	3
2017-05-13 23:08:54 PDT	49
2017-05-13 23:15:30 PDT	230
2017-05-14 01:50:33 PDT	229
2017-05-19 03:58:48 PDT	170
2017-05-19 04:01:24 PDT	17
2017-05-19 20:45:27 PDT	159
2017-05-19 20:46:23 PDT	84
2017-05-19 20:48:36 PDT	193
2017-05-19 20:49:31 PDT	158
2017-05-19 21:03:57 PDT	36
2017-05-19 22:24:40 PDT	378
2017-05-19 22:55:23 PDT	294
2017-05-19 23:21:05 PDT	379
2017-05-19 23:21:52 PDT	34
2017-05-19 23:32:26 PDT	380
2017-05-19 23:34:59 PDT	381
2017-05-19 23:36:13 PDT	382
2017-05-19 23:39:40 PDT	383
2017-05-19 23:40:27 PDT	384
2017-05-19 23:42:02 PDT	371
2017-05-19 23:42:39 PDT	385
2017-05-19 23:45:35 PDT	370
2017-05-19 23:46:07 PDT	372
2017-05-19 23:46:46 PDT	386
2017-05-19 23:54:54 PDT	20
2017-05-19 23:55:31 PDT	21
2017-05-19 23:57:09 PDT	261
2017-05-20 00:10:47 PDT	241
2017-05-20 01:31:54 PDT	38
2017-05-20 01:31:57 PDT	387
2017-05-20 01:32:27 PDT	246
2017-05-20 01:42:20 PDT	388
2017-05-20 01:42:47 PDT	1
2017-05-20 05:18:02 PDT	389
2017-05-20 16:51:22 PDT	390
2017-05-20 23:55:56 PDT	391
2017-05-26 17:43:52 PDT	392
2017-05-26 18:58:24 PDT	393
2017-05-26 19:04:17 PDT	394
2017-05-26 19:10:03 PDT	338
2017-05-26 19:10:26 PDT	339
2017-05-26 19:13:38 PDT	333
2017-05-26 19:16:34 PDT	332
2017-05-26 19:24:07 PDT	395
2017-05-26 19:39:54 PDT	396
2017-05-26 19:41:00 PDT	397
2017-05-26 19:42:09 PDT	351
2017-05-26 19:42:29 PDT	398
2017-05-26 19:42:40 PDT	399
2017-05-26 19:43:11 PDT	400
2017-05-26 19:46:11 PDT	348
2017-05-26 19:46:18 PDT	350
2017-05-26 19:46:22 PDT	349
2017-05-26 19:46:28 PDT	347
2017-05-26 19:46:43 PDT	346
2017-05-26 19:47:04 PDT	368
2017-05-26 19:47:55 PDT	343
2017-05-26 19:48:02 PDT	345
2017-05-26 19:50:54 PDT	401
2017-05-26 19:51:02 PDT	344
2017-05-26 19:52:02 PDT	354
2017-05-26 19:53:23 PDT	402
2017-05-26 19:54:10 PDT	352
2017-05-26 19:58:59 PDT	353
2017-05-26 19:59:38 PDT	367
2017-05-26 20:02:47 PDT	355
2017-05-26 20:03:40 PDT	403
2017-05-26 20:06:38 PDT	366
2017-05-26 20:27:32 PDT	226
2017-05-27 17:18:20 PDT	372
2017-05-27 17:18:23 PDT	385
2017-05-27 17:19:00 PDT	261
2017-05-27 21:35:58 PDT	241
2017-05-27 21:40:40 PDT	234
2017-05-27 22:44:00 PDT	369
2017-06-02 03:47:18 PDT	230
2017-06-02 03:48:34 PDT	226
2017-06-02 03:58:24 PDT	50
2017-06-02 04:00:52 PDT	17
2017-06-02 04:09:04 PDT	74
2017-06-02 04:09:40 PDT	44
2017-06-03 23:00:40 PDT	13
2017-06-03 23:14:59 PDT	240
2017-06-03 23:15:32 PDT	232
2017-06-09 03:50:06 PDT	226
2017-06-09 04:02:14 PDT	9
2017-06-09 17:20:24 PDT	404
2017-06-09 21:45:24 PDT	241
2017-06-11 05:02:32 PDT	313
2017-06-11 05:02:46 PDT	312
2017-06-11 05:03:00 PDT	309
2017-06-11 05:10:45 PDT	312
2017-06-11 05:12:35 PDT	312
2017-06-11 05:22:07 PDT	314
2017-06-11 06:44:21 PDT	405
2017-06-11 06:53:58 PDT	143
2017-06-11 06:58:52 PDT	197
2017-06-11 06:59:14 PDT	77
2017-06-12 01:35:46 PDT	406
2017-06-12 01:35:54 PDT	407
2017-06-12 01:56:02 PDT	408
2017-06-12 01:57:57 PDT	409
2017-06-12 01:59:14 PDT	410
2017-06-12 01:59:40 PDT	411
2017-06-12 02:04:13 PDT	412
2017-06-12 02:05:13 PDT	152
2017-06-12 02:05:15 PDT	147
2017-06-12 02:06:06 PDT	148
2017-06-12 02:07:37 PDT	146
2017-06-12 02:08:50 PDT	153
2017-06-12 02:56:06 PDT	16
2017-06-12 23:08:32 PDT	226
