Time	Unique Portal ID
2016-10-15 21:54:18 PDT	46
2016-10-19 03:44:41 PDT	5
2016-10-21 22:06:50 PDT	47
2016-10-21 22:08:08 PDT	48
2016-10-28 03:51:22 PDT	17
2016-10-28 03:51:22 PDT	33
2016-10-28 03:51:39 PDT	18
2016-10-31 03:49:08 PDT	41
2016-10-31 04:05:58 PDT	49
2016-11-04 23:53:05 PDT	50
2016-11-04 23:53:05 PDT	51
2016-11-12 05:04:36 PST	52
2016-11-18 01:52:35 PST	53
2016-11-18 01:59:44 PST	54
2016-11-22 02:56:33 PST	55
2016-11-22 02:59:27 PST	56
2016-11-22 02:59:30 PST	57
2016-11-22 02:59:32 PST	58
2016-11-22 03:00:56 PST	59
2016-11-22 03:00:56 PST	60
2016-11-22 03:00:56 PST	61
2016-11-22 03:01:26 PST	62
2016-11-22 03:01:51 PST	63
2016-11-23 02:52:05 PST	22
2016-11-25 02:45:55 PST	5
2016-11-25 19:26:51 PST	64
2016-11-26 21:45:31 PST	65
2016-11-26 21:46:37 PST	66
2016-11-26 21:46:37 PST	67
2016-11-26 21:59:55 PST	68
2016-11-26 21:59:55 PST	69
2016-11-26 22:44:45 PST	70
2016-11-27 00:29:39 PST	71
2016-12-01 03:13:06 PST	27
2016-12-01 03:14:59 PST	29
2016-12-05 03:01:22 PST	72
2016-12-05 03:01:37 PST	73
2016-12-12 03:01:16 PST	74
2016-12-12 03:02:39 PST	22
2016-12-16 21:11:31 PST	75
2016-12-17 17:51:00 PST	30
2016-12-17 17:57:34 PST	60
2016-12-17 17:58:31 PST	76
2016-12-17 18:03:27 PST	77
2016-12-25 17:42:46 PST	78
2016-12-25 17:45:40 PST	79
2016-12-25 17:45:42 PST	80
2016-12-25 17:45:47 PST	81
2016-12-25 17:46:00 PST	82
2016-12-27 18:12:01 PST	83
2016-12-27 18:12:14 PST	84
2016-12-30 18:04:10 PST	36
2016-12-30 18:04:25 PST	37
2016-12-30 18:06:43 PST	35
2016-12-30 18:09:54 PST	34
2016-12-30 18:48:48 PST	85
2017-01-01 04:34:49 PST	13
2017-01-01 04:36:09 PST	86
2017-01-01 04:56:10 PST	1
2017-01-07 23:12:49 PST	87
2017-01-07 23:13:47 PST	49
2017-01-08 03:49:01 PST	88
2017-01-08 03:52:52 PST	89
2017-01-11 02:50:20 PST	90
2017-01-19 03:16:29 PST	91
2017-01-19 22:39:15 PST	92
2017-01-20 02:31:45 PST	93
2017-01-20 02:33:12 PST	94
2017-01-20 02:33:16 PST	95
2017-01-20 02:35:42 PST	96
2017-01-20 20:53:05 PST	46
2017-01-20 20:53:05 PST	97
2017-01-20 20:58:57 PST	98
2017-01-22 20:20:14 PST	99
2017-01-22 20:24:57 PST	100
2017-01-23 01:05:12 PST	40
2017-01-24 01:11:48 PST	30
2017-01-24 01:21:44 PST	101
2017-01-24 01:22:51 PST	102
2017-01-24 01:23:26 PST	103
2017-01-24 01:37:09 PST	39
2017-01-24 01:40:28 PST	104
2017-01-25 20:59:46 PST	105
2017-01-25 21:13:16 PST	106
2017-01-25 21:13:28 PST	62
2017-01-25 21:15:15 PST	76
2017-01-25 21:23:55 PST	107
2017-01-25 21:28:25 PST	58
2017-01-25 21:28:44 PST	57
2017-01-25 21:28:48 PST	108
2017-01-25 21:32:14 PST	109
2017-01-25 21:32:23 PST	110
2017-01-25 21:43:34 PST	111
2017-01-25 21:46:35 PST	112
2017-01-25 22:04:23 PST	113
2017-01-25 22:27:31 PST	114
2017-01-25 22:47:03 PST	115
2017-01-26 00:01:10 PST	30
2017-01-26 00:02:57 PST	7
2017-01-26 00:03:01 PST	32
2017-01-26 01:56:25 PST	116
2017-01-26 01:56:30 PST	117
2017-01-26 06:15:35 PST	118
2017-01-26 06:15:43 PST	119
2017-01-26 06:15:57 PST	120
2017-01-26 06:15:58 PST	121
2017-01-26 06:16:02 PST	122
2017-01-26 06:17:17 PST	123
2017-01-26 06:17:17 PST	124
2017-01-26 06:17:20 PST	125
2017-01-26 06:31:00 PST	126
2017-01-26 06:38:25 PST	127
2017-01-26 19:30:26 PST	49
2017-01-26 19:38:00 PST	128
2017-01-26 20:45:42 PST	129
2017-01-26 20:45:42 PST	130
2017-01-26 20:45:53 PST	131
2017-01-26 21:25:47 PST	132
2017-01-26 21:50:28 PST	133
2017-01-26 21:50:28 PST	134
2017-01-26 21:50:41 PST	135
2017-01-26 21:50:41 PST	136
2017-01-26 21:57:01 PST	137
2017-01-26 21:57:12 PST	138
2017-01-26 21:57:19 PST	139
2017-01-26 22:07:58 PST	140
2017-01-26 22:07:58 PST	141
2017-01-26 22:08:57 PST	142
2017-01-26 22:25:07 PST	143
2017-01-26 23:12:26 PST	144
2017-01-26 23:12:29 PST	93
2017-02-02 18:19:49 PST	63
2017-02-02 18:21:21 PST	44
2017-02-04 20:31:37 PST	32
2017-02-04 20:31:37 PST	7
2017-02-04 20:45:14 PST	145
2017-02-06 03:27:43 PST	146
2017-02-06 17:23:46 PST	61
2017-02-06 17:26:20 PST	147
2017-02-06 17:26:26 PST	56
2017-02-06 17:27:15 PST	148
2017-02-06 17:27:38 PST	149
2017-02-06 17:58:16 PST	150
2017-02-06 21:25:39 PST	150
2017-02-07 03:01:25 PST	151
2017-02-07 03:08:52 PST	7
2017-02-07 03:10:14 PST	32
2017-02-07 20:27:43 PST	152
2017-02-07 20:27:52 PST	116
2017-02-07 20:29:49 PST	117
2017-02-07 20:48:40 PST	153
2017-02-07 21:03:54 PST	154
2017-02-07 21:13:05 PST	155
2017-02-07 21:43:35 PST	156
2017-02-07 21:52:10 PST	157
2017-02-07 22:05:35 PST	158
2017-02-07 22:13:29 PST	159
2017-02-08 01:33:27 PST	47
2017-02-08 02:54:40 PST	160
2017-02-08 04:00:11 PST	147
2017-02-08 04:02:25 PST	161
2017-02-08 04:02:27 PST	162
2017-02-08 04:02:29 PST	101
2017-02-08 04:04:13 PST	163
2017-02-08 04:04:13 PST	164
2017-02-08 17:08:49 PST	105
2017-02-08 17:38:33 PST	165
2017-02-08 17:39:23 PST	166
2017-02-08 18:11:45 PST	167
2017-02-08 18:11:45 PST	168
2017-02-08 18:15:39 PST	98
2017-02-08 18:22:04 PST	169
2017-02-10 18:46:36 PST	170
2017-02-10 18:47:08 PST	171
2017-02-17 01:10:50 PST	172
2017-02-18 05:14:51 PST	34
2017-02-18 05:19:45 PST	36
2017-02-18 05:22:50 PST	37
2017-02-18 17:47:57 PST	105
2017-02-25 02:54:12 PST	46
2017-02-25 04:02:15 PST	173
2017-02-25 04:04:13 PST	174
2017-02-25 04:07:05 PST	175
2017-02-25 04:07:16 PST	176
2017-02-25 04:21:28 PST	177
2017-02-25 04:21:34 PST	178
2017-02-25 04:21:44 PST	179
2017-02-25 04:21:47 PST	180
2017-02-25 04:24:22 PST	181
2017-02-25 04:44:52 PST	182
2017-02-25 04:44:54 PST	100
2017-02-25 04:45:22 PST	99
2017-02-25 04:53:59 PST	97
2017-02-25 04:56:29 PST	40
2017-02-25 18:42:42 PST	87
2017-02-25 18:57:43 PST	32
2017-02-25 19:02:22 PST	49
2017-03-03 00:33:26 PST	183
2017-03-03 03:03:08 PST	4
2017-03-04 04:58:04 PST	184
2017-03-04 21:40:35 PST	185
2017-03-10 02:49:54 PST	186
2017-03-11 03:11:41 PST	187
2017-03-11 03:12:03 PST	72
2017-03-11 03:14:09 PST	32
2017-03-11 22:17:52 PST	151
2017-03-12 01:10:50 PST	188
2017-03-18 04:42:44 PDT	48
2017-03-18 19:49:28 PDT	99
2017-03-18 19:52:05 PDT	100
2017-03-18 23:36:38 PDT	189
2017-03-19 02:20:28 PDT	190
2017-03-19 02:20:38 PDT	191
2017-03-19 02:20:54 PDT	192
2017-03-24 01:49:31 PDT	188
2017-03-24 17:21:31 PDT	33
2017-03-24 22:31:39 PDT	193
2017-03-24 22:36:04 PDT	194
2017-03-25 04:10:26 PDT	17
2017-03-25 04:15:57 PDT	101
2017-03-25 17:05:00 PDT	35
2017-03-25 17:05:56 PDT	34
2017-03-25 17:07:38 PDT	37
2017-03-25 17:08:48 PDT	36
2017-03-25 17:16:58 PDT	105
2017-03-25 17:21:48 PDT	182
2017-03-25 17:28:21 PDT	195
2017-03-25 17:32:05 PDT	196
2017-03-25 17:32:39 PDT	126
2017-03-25 17:36:13 PDT	197
2017-03-25 17:50:48 PDT	198
2017-03-25 18:01:14 PDT	3
2017-03-25 18:04:34 PDT	16
2017-03-25 18:05:14 PDT	199
2017-03-25 18:16:08 PDT	200
2017-03-25 18:18:05 PDT	201
2017-03-25 18:19:26 PDT	202
2017-03-25 18:41:18 PDT	203
2017-03-25 18:42:50 PDT	26
2017-03-25 22:02:38 PDT	204
2017-03-25 23:24:21 PDT	91
2017-04-01 03:59:08 PDT	86
2017-04-01 03:59:22 PDT	30
2017-04-01 04:01:23 PDT	7
2017-04-01 04:01:23 PDT	32
2017-04-01 04:02:21 PDT	23
2017-04-01 04:02:21 PDT	87
2017-04-01 04:02:24 PDT	49
2017-04-01 17:09:55 PDT	127
2017-04-01 17:11:59 PDT	73
2017-04-01 17:12:01 PDT	48
2017-04-01 17:16:49 PDT	33
2017-04-01 17:16:51 PDT	205
2017-04-01 17:17:13 PDT	206
2017-04-01 22:53:58 PDT	207
2017-04-02 03:25:22 PDT	208
2017-04-02 03:25:27 PDT	209
2017-04-02 03:26:19 PDT	210
2017-04-02 03:29:56 PDT	211
2017-04-02 05:00:24 PDT	150
2017-04-02 05:17:01 PDT	6
2017-04-02 05:17:22 PDT	5
2017-04-02 05:19:03 PDT	212
2017-04-02 05:21:19 PDT	43
2017-04-02 05:26:45 PDT	213
2017-04-02 05:30:01 PDT	19
2017-04-02 05:36:21 PDT	13
2017-04-02 05:37:18 PDT	29
2017-04-02 05:37:25 PDT	151
2017-04-02 20:55:53 PDT	214
2017-04-02 22:41:50 PDT	34
2017-04-02 23:21:05 PDT	112
2017-04-03 01:47:29 PDT	215
2017-04-03 05:43:37 PDT	104
2017-04-03 22:12:50 PDT	29
2017-04-03 22:12:51 PDT	30
2017-04-03 22:12:58 PDT	86
2017-04-03 22:13:05 PDT	13
2017-04-03 22:35:14 PDT	216
2017-04-03 22:35:30 PDT	217
2017-04-03 22:35:57 PDT	218
2017-04-03 22:38:04 PDT	219
2017-04-03 23:10:59 PDT	220
2017-04-03 23:43:39 PDT	221
2017-04-03 23:43:48 PDT	222
2017-04-03 23:43:52 PDT	223
2017-04-03 23:43:54 PDT	224
2017-04-03 23:46:17 PDT	225
2017-04-03 23:46:41 PDT	226
2017-04-03 23:47:59 PDT	227
2017-04-07 01:48:40 PDT	188
2017-04-07 03:47:41 PDT	189
2017-04-07 03:49:32 PDT	91
2017-04-07 04:00:58 PDT	151
2017-04-07 17:08:25 PDT	228
2017-04-07 17:17:01 PDT	205
2017-04-07 21:35:46 PDT	207
2017-04-07 22:25:51 PDT	229
2017-04-07 22:27:52 PDT	230
2017-04-07 22:27:55 PDT	198
2017-04-07 22:33:22 PDT	2
2017-04-07 22:38:20 PDT	25
2017-04-08 04:03:55 PDT	204
2017-04-08 04:11:43 PDT	150
2017-04-08 04:13:28 PDT	231
2017-04-08 04:45:46 PDT	49
2017-04-08 04:45:46 PDT	195
2017-04-08 04:47:40 PDT	232
2017-04-08 04:55:36 PDT	89
2017-04-08 05:02:01 PDT	40
2017-04-14 01:37:27 PDT	172
2017-04-14 01:40:00 PDT	233
2017-04-14 01:49:41 PDT	234
2017-04-14 03:55:06 PDT	27
2017-04-15 06:56:37 PDT	73
2017-04-15 19:49:45 PDT	100
2017-04-15 19:55:36 PDT	40
2017-04-15 19:57:24 PDT	46
2017-04-15 20:05:53 PDT	235
2017-04-15 23:25:22 PDT	189
2017-04-19 19:02:01 PDT	236
2017-04-19 21:17:46 PDT	237
2017-04-21 22:38:43 PDT	204
2017-04-22 06:46:35 PDT	37
2017-04-22 06:46:35 PDT	36
2017-04-22 18:18:54 PDT	77
2017-04-22 18:20:06 PDT	238
2017-04-22 18:20:57 PDT	239
2017-04-22 18:25:30 PDT	204
2017-04-22 18:52:17 PDT	240
2017-04-22 18:52:37 PDT	241
2017-04-22 18:52:43 PDT	242
2017-04-22 18:58:16 PDT	194
2017-04-22 19:04:13 PDT	243
2017-04-28 03:41:18 PDT	186
2017-04-29 03:05:11 PDT	207
2017-04-29 03:12:04 PDT	204
2017-04-29 04:09:07 PDT	244
2017-04-29 04:19:07 PDT	232
2017-04-29 17:47:15 PDT	232
2017-04-29 18:04:33 PDT	245
2017-04-29 18:19:30 PDT	246
2017-04-29 18:39:54 PDT	128
2017-04-29 18:46:32 PDT	247
2017-04-29 18:48:19 PDT	248
2017-04-29 18:49:32 PDT	249
2017-04-29 18:57:58 PDT	195
2017-04-29 18:58:24 PDT	1
2017-04-29 19:33:01 PDT	46
2017-04-29 19:33:57 PDT	40
2017-04-29 19:34:20 PDT	97
2017-04-30 18:15:37 PDT	149
2017-04-30 18:15:50 PDT	250
2017-04-30 18:25:07 PDT	251
2017-04-30 18:28:35 PDT	252
2017-04-30 18:39:21 PDT	253
2017-04-30 19:11:22 PDT	126
2017-04-30 19:17:20 PDT	47
2017-05-03 04:58:06 PDT	13
2017-05-03 04:59:58 PDT	7
2017-05-03 05:00:02 PDT	32
2017-05-03 18:44:06 PDT	254
2017-05-03 19:13:49 PDT	255
2017-05-03 19:18:00 PDT	256
2017-05-03 19:20:04 PDT	257
2017-05-03 19:21:08 PDT	258
2017-05-03 19:21:21 PDT	259
2017-05-04 05:34:02 PDT	260
2017-05-04 05:38:44 PDT	261
2017-05-04 05:39:04 PDT	262
2017-05-04 05:50:33 PDT	263
2017-05-04 18:27:08 PDT	264
2017-05-04 18:28:55 PDT	265
2017-05-04 18:29:59 PDT	266
2017-05-04 18:36:59 PDT	267
2017-05-04 19:17:34 PDT	268
2017-05-04 19:29:15 PDT	268
2017-05-04 19:29:54 PDT	268
2017-05-04 19:43:47 PDT	269
2017-05-04 20:19:00 PDT	33
2017-05-04 20:19:03 PDT	18
2017-05-04 20:37:35 PDT	90
2017-05-04 20:41:31 PDT	88
2017-05-04 20:50:11 PDT	37
2017-05-04 20:50:17 PDT	35
2017-05-04 20:50:17 PDT	34
2017-05-04 20:50:17 PDT	36
2017-05-05 05:31:53 PDT	46
2017-05-05 05:32:55 PDT	40
2017-05-05 05:39:15 PDT	100
2017-05-05 05:50:03 PDT	49
2017-05-05 05:58:48 PDT	270
2017-05-05 05:58:55 PDT	126
2017-05-05 06:06:32 PDT	47
2017-05-05 06:09:24 PDT	271
2017-05-05 06:22:32 PDT	196
2017-05-05 06:22:39 PDT	160
2017-05-05 06:22:39 PDT	272
2017-05-05 06:23:28 PDT	73
2017-05-05 06:23:28 PDT	72
2017-05-05 06:26:15 PDT	244
2017-05-05 06:27:00 PDT	228
2017-05-05 06:27:03 PDT	187
2017-05-05 06:30:24 PDT	273
2017-05-05 06:30:28 PDT	274
2017-05-05 06:36:29 PDT	275
2017-05-05 06:40:10 PDT	276
2017-05-05 06:45:27 PDT	248
2017-05-05 06:45:27 PDT	247
2017-05-05 06:46:47 PDT	249
2017-05-05 06:48:42 PDT	128
2017-05-05 06:51:44 PDT	195
2017-05-05 06:52:01 PDT	232
2017-05-05 06:58:21 PDT	4
2017-05-05 16:38:48 PDT	277
2017-05-05 22:07:34 PDT	207
2017-05-05 22:38:01 PDT	92
2017-05-06 04:11:42 PDT	204
2017-05-06 04:11:42 PDT	92
2017-05-06 04:33:40 PDT	30
2017-05-06 04:33:47 PDT	29
2017-05-06 04:34:01 PDT	151
2017-05-06 05:07:15 PDT	59
2017-05-06 05:07:19 PDT	76
2017-05-06 05:07:22 PDT	61
2017-05-06 05:13:38 PDT	114
2017-05-06 05:16:07 PDT	278
2017-05-06 05:23:02 PDT	279
2017-05-06 05:23:02 PDT	280
2017-05-06 05:28:34 PDT	279
2017-05-06 05:29:46 PDT	281
2017-05-06 05:30:54 PDT	282
2017-05-06 06:06:59 PDT	283
2017-05-06 06:06:59 PDT	284
2017-05-06 06:14:08 PDT	55
2017-05-06 06:22:50 PDT	159
2017-05-06 20:13:17 PDT	285
2017-05-06 20:13:27 PDT	286
2017-05-06 20:13:58 PDT	287
2017-05-06 20:13:59 PDT	288
2017-05-06 20:20:06 PDT	289
2017-05-06 20:20:08 PDT	290
2017-05-06 20:21:06 PDT	289
2017-05-06 20:21:06 PDT	291
2017-05-06 20:32:03 PDT	292
2017-05-06 20:32:08 PDT	293
2017-05-06 20:32:17 PDT	294
2017-05-06 20:32:17 PDT	295
2017-05-06 20:35:49 PDT	296
2017-05-06 20:37:06 PDT	297
2017-05-06 20:37:55 PDT	298
2017-05-06 20:38:34 PDT	299
2017-05-06 20:38:54 PDT	300
2017-05-06 20:38:58 PDT	299
2017-05-06 20:41:37 PDT	301
2017-05-06 20:41:50 PDT	302
2017-05-06 20:41:58 PDT	303
2017-05-06 20:45:48 PDT	304
2017-05-06 20:47:51 PDT	305
2017-05-06 20:47:51 PDT	306
2017-05-06 20:57:15 PDT	307
2017-05-06 21:33:34 PDT	299
2017-05-06 21:35:00 PDT	297
2017-05-06 21:35:00 PDT	292
2017-05-06 21:35:06 PDT	294
2017-05-06 21:35:06 PDT	295
2017-05-06 21:35:15 PDT	308
2017-05-06 21:35:43 PDT	309
2017-05-06 21:35:46 PDT	297
2017-05-06 21:35:53 PDT	310
2017-05-06 21:36:05 PDT	311
2017-05-06 21:36:08 PDT	312
2017-05-06 21:36:11 PDT	313
2017-05-06 21:36:23 PDT	296
2017-05-06 21:38:21 PDT	314
2017-05-06 21:38:53 PDT	315
2017-05-06 21:40:51 PDT	316
2017-05-06 21:41:06 PDT	317
2017-05-06 21:41:10 PDT	318
2017-05-06 21:41:13 PDT	319
2017-05-06 21:41:49 PDT	320
2017-05-06 21:44:33 PDT	318
2017-05-06 21:46:47 PDT	290
2017-05-06 21:46:47 PDT	321
2017-05-06 21:52:07 PDT	289
2017-05-06 21:52:09 PDT	322
2017-05-06 21:52:09 PDT	323
2017-05-06 21:52:09 PDT	291
2017-05-06 21:52:17 PDT	324
2017-05-06 21:52:17 PDT	325
2017-05-06 21:52:48 PDT	285
2017-05-06 21:53:14 PDT	288
2017-05-06 21:53:25 PDT	326
2017-05-06 21:53:31 PDT	324
2017-05-06 21:53:31 PDT	327
2017-05-06 21:53:34 PDT	328
2017-05-06 21:53:35 PDT	329
2017-05-06 21:54:21 PDT	330
2017-05-06 21:55:20 PDT	287
2017-05-06 21:55:43 PDT	286
2017-05-06 21:57:24 PDT	324
2017-05-06 21:58:28 PDT	311
2017-05-06 21:58:38 PDT	331
2017-05-06 21:59:15 PDT	329
2017-05-06 21:59:21 PDT	308
2017-05-06 22:02:11 PDT	317
2017-05-06 22:02:14 PDT	297
2017-05-06 22:02:33 PDT	332
2017-05-06 22:02:33 PDT	308
2017-05-06 22:02:33 PDT	333
2017-05-06 22:02:37 PDT	309
2017-05-06 22:02:38 PDT	334
2017-05-06 22:02:38 PDT	335
2017-05-06 22:02:40 PDT	312
2017-05-06 22:02:44 PDT	292
2017-05-06 22:02:50 PDT	294
2017-05-06 22:03:36 PDT	295
2017-05-06 22:05:10 PDT	336
2017-05-06 22:05:12 PDT	315
2017-05-06 22:05:57 PDT	329
2017-05-06 22:06:02 PDT	333
2017-05-06 22:06:09 PDT	312
2017-05-06 22:06:45 PDT	331
2017-05-06 22:06:47 PDT	312
2017-05-06 22:06:49 PDT	333
2017-05-06 22:06:49 PDT	334
2017-05-06 22:06:49 PDT	311
2017-05-06 22:06:49 PDT	318
2017-05-06 22:07:13 PDT	309
2017-05-06 22:07:24 PDT	336
2017-05-06 22:07:24 PDT	337
2017-05-06 22:07:27 PDT	337
2017-05-06 22:07:30 PDT	333
2017-05-06 22:08:23 PDT	312
2017-05-06 22:08:23 PDT	320
2017-05-06 22:08:23 PDT	338
2017-05-06 22:08:24 PDT	315
2017-05-06 22:08:24 PDT	334
2017-05-06 22:08:24 PDT	309
2017-05-06 22:08:25 PDT	308
2017-05-06 22:08:51 PDT	333
2017-05-06 22:08:51 PDT	318
2017-05-06 22:08:56 PDT	315
2017-05-06 22:09:03 PDT	333
2017-05-06 22:09:03 PDT	312
2017-05-06 22:09:08 PDT	333
2017-05-06 22:09:08 PDT	339
2017-05-06 22:09:12 PDT	315
2017-05-06 22:09:12 PDT	337
2017-05-06 22:09:13 PDT	340
2017-05-06 22:09:13 PDT	341
2017-05-06 22:09:14 PDT	315
2017-05-06 22:09:14 PDT	290
2017-05-06 22:09:29 PDT	337
2017-05-06 22:09:29 PDT	338
2017-05-06 22:09:30 PDT	315
2017-05-06 22:09:30 PDT	295
2017-05-06 22:09:34 PDT	315
2017-05-06 22:09:34 PDT	333
2017-05-06 22:09:50 PDT	315
2017-05-06 22:09:51 PDT	315
2017-05-06 22:09:51 PDT	333
2017-05-06 22:09:57 PDT	337
2017-05-06 22:09:59 PDT	337
2017-05-06 22:10:19 PDT	312
2017-05-06 22:10:23 PDT	311
2017-05-06 22:10:28 PDT	315
2017-05-06 22:10:29 PDT	333
2017-05-06 22:10:29 PDT	309
2017-05-06 22:14:17 PDT	333
2017-05-06 22:24:31 PDT	312
2017-05-06 22:24:33 PDT	318
2017-05-06 22:27:49 PDT	312
2017-05-06 22:27:58 PDT	311
2017-05-06 22:28:19 PDT	329
2017-05-06 22:28:28 PDT	332
2017-05-06 22:28:43 PDT	314
2017-05-06 22:28:52 PDT	332
2017-05-06 22:28:52 PDT	333
2017-05-06 22:28:52 PDT	314
2017-05-06 22:28:59 PDT	332
2017-05-06 22:28:59 PDT	294
2017-05-06 22:28:59 PDT	327
2017-05-06 22:29:02 PDT	336
2017-05-06 22:29:04 PDT	308
2017-05-06 22:29:17 PDT	334
2017-05-06 22:29:26 PDT	309
2017-05-06 22:29:31 PDT	332
2017-05-06 22:29:31 PDT	314
2017-05-06 22:30:02 PDT	313
2017-05-06 22:30:02 PDT	312
2017-05-06 22:30:08 PDT	309
2017-05-06 22:30:08 PDT	332
2017-05-06 22:30:08 PDT	336
2017-05-06 22:30:19 PDT	311
2017-05-06 22:30:29 PDT	335
2017-05-06 22:30:29 PDT	313
2017-05-06 22:30:29 PDT	310
2017-05-06 22:31:07 PDT	308
2017-05-06 22:31:10 PDT	296
2017-05-06 22:31:17 PDT	295
2017-05-06 22:31:24 PDT	332
2017-05-06 22:31:24 PDT	333
2017-05-06 22:31:27 PDT	313
2017-05-06 22:31:33 PDT	312
2017-05-06 22:32:04 PDT	292
2017-05-06 22:32:04 PDT	308
2017-05-06 22:32:04 PDT	310
2017-05-06 22:32:04 PDT	332
2017-05-06 22:32:10 PDT	336
2017-05-06 22:32:16 PDT	314
2017-05-06 22:33:56 PDT	315
2017-05-06 22:34:08 PDT	333
2017-05-06 22:34:08 PDT	294
2017-05-06 22:34:08 PDT	317
2017-05-06 22:41:16 PDT	308
2017-05-06 22:41:26 PDT	336
2017-05-06 22:41:30 PDT	315
2017-05-06 22:41:30 PDT	329
2017-05-06 22:42:44 PDT	332
2017-05-06 22:42:44 PDT	312
2017-05-06 22:42:44 PDT	323
2017-05-06 22:43:16 PDT	329
2017-05-06 22:43:25 PDT	333
2017-05-06 22:43:25 PDT	318
2017-05-06 22:43:25 PDT	314
2017-05-06 22:43:27 PDT	308
2017-05-06 22:44:13 PDT	339
2017-05-06 22:44:14 PDT	329
2017-05-06 22:44:20 PDT	318
2017-05-06 22:48:49 PDT	335
2017-05-06 22:48:52 PDT	339
2017-05-06 23:15:55 PDT	189
2017-05-06 23:17:18 PDT	91
2017-05-06 23:21:23 PDT	342
2017-05-07 01:01:22 PDT	183
2017-05-07 01:02:46 PDT	233
2017-05-07 01:03:04 PDT	188
2017-05-07 01:13:48 PDT	172
2017-05-07 01:15:48 PDT	343
2017-05-12 03:50:21 PDT	189
2017-05-12 04:05:49 PDT	4
2017-05-12 04:08:54 PDT	105
2017-05-12 04:11:57 PDT	34
2017-05-12 04:12:43 PDT	35
2017-05-12 04:15:13 PDT	36
2017-05-12 04:15:50 PDT	37
2017-05-13 04:37:11 PDT	344
2017-05-13 04:37:19 PDT	345
2017-05-13 04:37:19 PDT	346
2017-05-13 05:29:19 PDT	347
2017-05-13 05:29:19 PDT	348
2017-05-14 01:50:27 PDT	188
2017-05-19 03:58:07 PDT	13
2017-05-19 03:58:31 PDT	30
2017-05-19 03:58:35 PDT	29
2017-05-19 03:58:42 PDT	151
2017-05-19 04:01:14 PDT	4
2017-05-19 20:45:21 PDT	127
2017-05-19 20:46:15 PDT	47
2017-05-19 21:04:21 PDT	346
2017-05-19 21:04:25 PDT	349
2017-05-19 21:04:27 PDT	350
2017-05-19 22:55:16 PDT	254
2017-05-19 23:20:55 PDT	145
2017-05-19 23:21:46 PDT	239
2017-05-19 23:32:20 PDT	351
2017-05-19 23:34:57 PDT	352
2017-05-19 23:40:21 PDT	353
2017-05-19 23:41:20 PDT	354
2017-05-19 23:41:26 PDT	355
2017-05-19 23:41:50 PDT	344
2017-05-19 23:43:18 PDT	356
2017-05-19 23:45:25 PDT	345
2017-05-19 23:54:42 PDT	229
2017-05-19 23:55:21 PDT	198
2017-05-19 23:57:01 PDT	230
2017-05-20 00:10:41 PDT	207
2017-05-20 01:31:45 PDT	21
2017-05-20 01:31:48 PDT	357
2017-05-20 01:31:49 PDT	20
2017-05-20 01:32:02 PDT	6
2017-05-20 01:32:12 PDT	5
2017-05-20 01:32:22 PDT	212
2017-05-20 05:17:51 PDT	358
2017-05-20 16:51:14 PDT	359
2017-05-20 16:51:16 PDT	360
