Time	Value
2016-07-15 02:43:27 PDT	1.0
2016-07-15 02:51:32 PDT	1.0
2016-07-17 01:17:24 PDT	1.0
2016-07-17 01:32:32 PDT	1.0
2016-07-17 01:47:26 PDT	1.0
2016-07-17 01:50:02 PDT	1.0
2016-07-17 02:01:56 PDT	1.0
2016-07-18 01:46:52 PDT	1.0
2016-07-18 01:57:43 PDT	1.0
2016-07-18 02:08:02 PDT	1.0
2016-07-18 02:17:04 PDT	1.0
2016-07-21 01:10:26 PDT	1.0
2016-07-21 01:41:35 PDT	1.0
2016-07-21 01:53:02 PDT	1.0
2016-07-21 04:06:03 PDT	1.0
2016-07-21 04:07:07 PDT	1.0
2016-07-21 04:07:16 PDT	1.0
2016-07-21 04:11:12 PDT	1.0
2016-07-22 04:20:13 PDT	1.0
2016-07-22 04:41:17 PDT	1.0
2016-07-22 04:44:40 PDT	1.0
2016-07-22 04:44:50 PDT	1.0
2016-07-22 04:45:41 PDT	1.0
2016-07-22 04:46:05 PDT	1.0
2016-07-22 04:46:39 PDT	1.0
2016-07-22 04:56:08 PDT	1.0
2016-07-23 19:04:41 PDT	1.0
2016-07-23 19:04:59 PDT	1.0
2016-07-23 20:32:03 PDT	1.0
2016-07-23 20:32:30 PDT	1.0
2016-07-25 04:43:04 PDT	1.0
2016-07-26 03:39:52 PDT	1.0
2016-07-26 03:50:47 PDT	1.0
2016-07-26 03:51:42 PDT	1.0
2016-07-26 04:11:49 PDT	1.0
2016-07-26 04:18:16 PDT	1.0
2016-07-26 04:18:53 PDT	1.0
2016-07-26 04:27:16 PDT	1.0
2016-07-26 04:29:19 PDT	1.0
2016-07-27 04:07:53 PDT	1.0
2016-07-28 03:43:57 PDT	1.0
2016-07-29 04:24:49 PDT	1.0
2016-07-29 04:34:20 PDT	1.0
2016-07-30 17:50:42 PDT	1.0
2016-07-30 17:51:00 PDT	1.0
2016-07-30 18:25:07 PDT	1.0
2016-07-30 18:29:58 PDT	1.0
2016-07-30 19:00:34 PDT	1.0
2016-07-30 19:14:42 PDT	1.0
2016-07-30 19:26:32 PDT	1.0
2016-07-31 18:17:15 PDT	1.0
2016-07-31 18:17:31 PDT	1.0
2016-07-31 18:18:18 PDT	1.0
2016-07-31 18:27:41 PDT	1.0
2016-07-31 18:27:50 PDT	1.0
2016-07-31 18:44:44 PDT	1.0
2016-07-31 18:44:54 PDT	1.0
2016-07-31 18:57:12 PDT	1.0
2016-07-31 18:59:14 PDT	1.0
2016-07-31 18:59:25 PDT	1.0
2016-07-31 19:02:20 PDT	1.0
2016-07-31 19:02:30 PDT	1.0
2016-07-31 19:06:55 PDT	1.0
2016-07-31 19:08:15 PDT	1.0
2016-07-31 19:10:14 PDT	1.0
2016-07-31 19:14:52 PDT	1.0
2016-07-31 19:17:03 PDT	1.0
2016-07-31 19:19:17 PDT	1.0
2016-07-31 19:22:57 PDT	1.0
2016-07-31 19:26:13 PDT	1.0
2016-07-31 19:51:29 PDT	1.0
2016-07-31 19:53:39 PDT	1.0
2016-07-31 19:54:15 PDT	1.0
2016-07-31 19:54:52 PDT	1.0
2016-07-31 19:55:20 PDT	1.0
2016-07-31 19:55:41 PDT	1.0
2016-07-31 19:55:55 PDT	1.0
2016-07-31 19:56:12 PDT	1.0
2016-07-31 20:03:16 PDT	1.0
2016-07-31 20:05:51 PDT	1.0
2016-07-31 20:06:14 PDT	1.0
2016-07-31 20:06:25 PDT	1.0
2016-07-31 20:07:54 PDT	1.0
2016-07-31 20:09:48 PDT	1.0
2016-07-31 20:13:01 PDT	1.0
2016-07-31 20:13:13 PDT	1.0
2016-07-31 20:17:10 PDT	1.0
2016-07-31 20:23:07 PDT	1.0
2016-07-31 20:32:57 PDT	1.0
2016-07-31 20:34:50 PDT	1.0
2016-08-04 03:38:33 PDT	1.0
2016-08-04 03:51:08 PDT	1.0
2016-08-04 04:07:31 PDT	1.0
2016-08-04 04:18:18 PDT	1.0
2016-08-04 04:28:21 PDT	1.0
2016-08-05 19:53:05 PDT	1.0
2016-08-05 19:53:13 PDT	1.0
2016-08-05 19:53:25 PDT	1.0
2016-08-05 20:01:57 PDT	1.0
2016-08-05 20:02:16 PDT	1.0
2016-08-05 20:08:42 PDT	1.0
2016-08-06 17:06:19 PDT	1.0
2016-08-06 17:14:20 PDT	1.0
2016-08-06 17:14:30 PDT	1.0
2016-08-06 17:14:44 PDT	1.0
2016-08-06 17:15:40 PDT	1.0
2016-08-06 17:25:40 PDT	1.0
2016-08-06 17:27:45 PDT	1.0
2016-08-06 17:30:01 PDT	1.0
2016-08-06 17:30:28 PDT	1.0
2016-08-06 17:30:47 PDT	1.0
2016-08-06 17:31:38 PDT	1.0
2016-08-06 17:31:55 PDT	1.0
2016-08-06 19:36:46 PDT	1.0
2016-08-06 19:37:45 PDT	1.0
2016-08-06 19:38:09 PDT	1.0
2016-08-06 19:39:21 PDT	1.0
2016-08-06 19:41:54 PDT	1.0
2016-08-09 03:50:43 PDT	1.0
2016-08-09 04:03:25 PDT	1.0
2016-08-09 04:03:42 PDT	1.0
